area_use,area_supply,rooms,households,uuid,restrooms,space,management_fee_summer,area_supply_pyeong,floor_plan_url,management_fee_winter,management_fee_year,entrance,apartment_uuid
37.58,55.09,2,1,apartmenttype_465,1,55B㎡,140041.0,16,https://land.naver.com/info/groundPlanGallery.nhn?rletNo=8219&ptpId=6,133399.0,135666.0,복도식,apartment_1165010641
59.93,83.33,3,62,apartmenttype_466,1,83㎡,nan,25,https://land.naver.com/info/groundPlanGallery.nhn?rletNo=1170&ptpId=1,nan,nan,복도식,apartment_1165010642
75.44,104.9,3,64,apartmenttype_467,2,104㎡,nan,31,https://land.naver.com/info/groundPlanGallery.nhn?rletNo=1170&ptpId=2,nan,nan,복도식,apartment_1165010642
68.91,74.18,2,336,apartmenttype_468,1,74㎡,199508.0,22,https://land.naver.com/info/groundPlanGallery.nhn?rletNo=531&ptpId=1,270193.0,222735.0,복도식,apartment_1165010643
79.42,85.52,3,288,apartmenttype_469,1,85㎡,229937.0,25,https://land.naver.com/info/groundPlanGallery.nhn?rletNo=531&ptpId=2,311403.0,256706.0,복도식,apartment_1165010643
92.2,99.13,3,192,apartmenttype_470,1,99㎡,266937.0,30,https://land.naver.com/info/groundPlanGallery.nhn?rletNo=531&ptpId=3,361513.0,298014.0,복도식,apartment_1165010643
93.71,100.92,3,144,apartmenttype_471,1,100㎡,271309.0,30,https://land.naver.com/info/groundPlanGallery.nhn?rletNo=531&ptpId=7,367433.0,302895.0,복도식,apartment_1165010643
107.31,115.58,4,360,apartmenttype_472,1,115㎡,310684.0,35,https://land.naver.com/info/groundPlanGallery.nhn?rletNo=531&ptpId=4,420758.0,346854.0,복도식,apartment_1165010643
135.97,146.49,4,60,apartmenttype_473,2,146㎡,393660.0,44,https://land.naver.com/info/groundPlanGallery.nhn?rletNo=531&ptpId=8,533133.0,439490.0,계단식,apartment_1165010643
137.66,147.5,4,96,apartmenttype_474,2,147㎡,398553.0,44,https://land.naver.com/info/groundPlanGallery.nhn?rletNo=531&ptpId=5,539760.0,444952.0,복도식,apartment_1165010643
150.58,164.72,5,96,apartmenttype_475,2,164㎡,435959.0,49,https://land.naver.com/info/groundPlanGallery.nhn?rletNo=531&ptpId=6,590418.0,486713.0,계단식,apartment_1165010643
59.8,81.33,3,116,apartmenttype_476,1,81㎡,156925.0,24,https://land.naver.com/info/groundPlanGallery.nhn?rletNo=3009&ptpId=1,144199.0,145905.0,계단식,apartment_1165010646
59.92,86.94,3,185,apartmenttype_477,1,86㎡,157239.0,26,https://land.naver.com/info/groundPlanGallery.nhn?rletNo=3009&ptpId=2,144488.0,146198.0,복도식,apartment_1165010646
84.91,109.07,3,690,apartmenttype_478,2,109㎡,222817.0,33,https://land.naver.com/info/groundPlanGallery.nhn?rletNo=3009&ptpId=3,204748.0,207170.0,계단식,apartment_1165010646
59.92,85.91,3,18,apartmenttype_479,2,85B㎡,248831.0,26,https://land.naver.com/info/groundPlanGallery.nhn?rletNo=114533&ptpId=1,265115.0,242269.0,계단식,apartment_1165010647
59.95,86.21,3,10,apartmenttype_480,2,86A㎡,248956.0,26,https://land.naver.com/info/groundPlanGallery.nhn?rletNo=114533&ptpId=2,265248.0,242390.0,계단식,apartment_1165010647
84.92,114.72,3,118,apartmenttype_481,2,114C㎡,352649.0,34,https://land.naver.com/info/groundPlanGallery.nhn?rletNo=114533&ptpId=3,375727.0,343349.0,계단식,apartment_1165010647
108.37,141.37,4,44,apartmenttype_482,2,141㎡,450030.0,42,https://land.naver.com/info/groundPlanGallery.nhn?rletNo=114533&ptpId=6,479481.0,438162.0,계단식,apartment_1165010647
133.37,172.8,4,214,apartmenttype_483,2,172㎡,553848.0,52,https://land.naver.com/info/groundPlanGallery.nhn?rletNo=114533&ptpId=7,590093.0,539242.0,계단식,apartment_1165010647
59.97,82.79,3,18,apartmenttype_484,2,82C㎡,217484.0,25,https://land.naver.com/info/groundPlanGallery.nhn?rletNo=118947&ptpId=2,157100.0,176326.0,계단식,apartment_1165010648
59.98,82.17,3,50,apartmenttype_485,2,82A㎡,217520.0,24,https://land.naver.com/info/groundPlanGallery.nhn?rletNo=118947&ptpId=1,157126.0,176356.0,계단식,apartment_1165010648
84.94,115.83,3,31,apartmenttype_486,2,115C㎡,308039.0,35,https://land.naver.com/info/groundPlanGallery.nhn?rletNo=118947&ptpId=4,222513.0,249744.0,계단식,apartment_1165010648
84.95,116.45,3,123,apartmenttype_487,2,116B㎡,308075.0,35,https://land.naver.com/info/groundPlanGallery.nhn?rletNo=118947&ptpId=5,222539.0,249773.0,계단식,apartment_1165010648
84.98,115.73,3,186,apartmenttype_488,2,115A㎡,308184.0,35,https://land.naver.com/info/groundPlanGallery.nhn?rletNo=118947&ptpId=10,222509.0,249820.0,계단식,apartment_1165010648
98.87,135.01,4,68,apartmenttype_489,2,135B㎡,358556.0,40,https://land.naver.com/info/groundPlanGallery.nhn?rletNo=118947&ptpId=7,259005.0,290702.0,계단식,apartment_1165010648
98.96,133.77,4,31,apartmenttype_490,2,133C㎡,358883.0,40,https://land.naver.com/info/groundPlanGallery.nhn?rletNo=118947&ptpId=6,259241.0,290966.0,계단식,apartment_1165010648
98.99,133.77,4,66,apartmenttype_491,2,133A㎡,358991.0,40,https://land.naver.com/info/groundPlanGallery.nhn?rletNo=118947&ptpId=11,259301.0,291048.0,계단식,apartment_1165010648
114.78,155.55,4,34,apartmenttype_492,2,155B㎡,416255.0,47,https://land.naver.com/info/groundPlanGallery.nhn?rletNo=118947&ptpId=9,300683.0,337481.0,계단식,apartment_1165010648
114.96,155.11,4,91,apartmenttype_493,2,155A㎡,416907.0,47,https://land.naver.com/info/groundPlanGallery.nhn?rletNo=118947&ptpId=8,301155.0,338010.0,계단식,apartment_1165010648
49.98,66.67,2,26,apartmenttype_494,1,66㎡,nan,20,https://land.naver.com/info/groundPlanGallery.nhn?rletNo=132385&ptpId=1,nan,nan,계단식,apartment_1165010649
59.99,80.65,3,75,apartmenttype_495,2,80㎡,nan,24,https://land.naver.com/info/groundPlanGallery.nhn?rletNo=132385&ptpId=2,nan,nan,계단식,apartment_1165010649
84.92,112.51,3,130,apartmenttype_496,2,112A㎡,nan,34,https://land.naver.com/info/groundPlanGallery.nhn?rletNo=132385&ptpId=3,nan,nan,계단식,apartment_1165010649
84.94,112.96,3,34,apartmenttype_497,2,112B㎡,nan,34,https://land.naver.com/info/groundPlanGallery.nhn?rletNo=132385&ptpId=4,nan,nan,계단식,apartment_1165010649
107.97,141.48,4,34,apartmenttype_498,2,141㎡,nan,42,https://land.naver.com/info/groundPlanGallery.nhn?rletNo=132385&ptpId=5,nan,nan,계단식,apartment_1165010649
118.97,156.72,4,31,apartmenttype_499,2,156㎡,nan,47,https://land.naver.com/info/groundPlanGallery.nhn?rletNo=132385&ptpId=6,nan,nan,계단식,apartment_1165010649
54.98,73.52,0,13,apartmenttype_500,0,73㎡,nan,22,https://land.naver.com/info/groundPlanGallery.nhn?rletNo=130368&ptpId=1,nan,nan,계단식,apartment_1165010650
59.88,79.88,0,18,apartmenttype_501,0,79㎡,nan,24,https://land.naver.com/info/groundPlanGallery.nhn?rletNo=130368&ptpId=2,nan,nan,계단식,apartment_1165010650
84.12,111.8,0,131,apartmenttype_502,0,111A㎡,nan,33,https://land.naver.com/info/groundPlanGallery.nhn?rletNo=130368&ptpId=3,nan,nan,계단식,apartment_1165010650
84.37,111.94,0,27,apartmenttype_503,0,111B㎡,nan,33,https://land.naver.com/info/groundPlanGallery.nhn?rletNo=130368&ptpId=4,nan,nan,계단식,apartment_1165010650
100.96,132.36,0,56,apartmenttype_504,0,132㎡,nan,40,https://land.naver.com/info/groundPlanGallery.nhn?rletNo=130368&ptpId=5,nan,nan,계단식,apartment_1165010650
59.94,79.34,3,13,apartmenttype_505,2,79㎡,nan,24,https://land.naver.com/info/groundPlanGallery.nhn?rletNo=128008&ptpId=1,nan,nan,계단식,apartment_1165010651
84.11,110.72,3,86,apartmenttype_506,2,110B㎡,nan,33,https://land.naver.com/info/groundPlanGallery.nhn?rletNo=128008&ptpId=4,nan,nan,계단식,apartment_1165010651
84.34,110.51,3,98,apartmenttype_507,2,110A㎡,nan,33,https://land.naver.com/info/groundPlanGallery.nhn?rletNo=128008&ptpId=3,nan,nan,계단식,apartment_1165010651
84.98,110.28,3,58,apartmenttype_508,2,110C㎡,nan,33,https://land.naver.com/info/groundPlanGallery.nhn?rletNo=128008&ptpId=2,nan,nan,계단식,apartment_1165010651
97.47,126.29,4,192,apartmenttype_509,2,126㎡,nan,38,https://land.naver.com/info/groundPlanGallery.nhn?rletNo=128008&ptpId=5,nan,nan,계단식,apartment_1165010651
121.6,156.21,4,96,apartmenttype_510,2,156㎡,nan,47,https://land.naver.com/info/groundPlanGallery.nhn?rletNo=128008&ptpId=6,nan,nan,계단식,apartment_1165010651
50.02,64.17,2,2,apartmenttype_511,1,64㎡,155864.0,19,https://land.naver.com/info/groundPlanGallery.nhn?rletNo=3501&ptpId=1,144601.0,145535.0,계단식,apartment_1165010701
52.55,67.41,3,2,apartmenttype_512,1,67㎡,163747.0,20,https://land.naver.com/info/groundPlanGallery.nhn?rletNo=3501&ptpId=2,151915.0,152896.0,계단식,apartment_1165010701
56.16,72.04,2,6,apartmenttype_513,1,72㎡,174997.0,21,https://land.naver.com/info/groundPlanGallery.nhn?rletNo=3501&ptpId=3,162351.0,163400.0,계단식,apartment_1165010701
58.88,75.53,3,12,apartmenttype_514,1,75A㎡,183472.0,22,https://land.naver.com/info/groundPlanGallery.nhn?rletNo=3501&ptpId=4,170214.0,171314.0,계단식,apartment_1165010701
59.81,76.72,3,19,apartmenttype_515,1,76C㎡,186370.0,23,https://land.naver.com/info/groundPlanGallery.nhn?rletNo=3501&ptpId=8,172902.0,174020.0,계단식,apartment_1165010701
59.91,76.85,3,24,apartmenttype_516,1,76B㎡,186682.0,23,https://land.naver.com/info/groundPlanGallery.nhn?rletNo=3501&ptpId=5,173191.0,174311.0,계단식,apartment_1165010701
80.0,102.62,3,12,apartmenttype_517,2,102㎡,249283.0,31,https://land.naver.com/info/groundPlanGallery.nhn?rletNo=3501&ptpId=6,231269.0,232763.0,계단식,apartment_1165010701
84.82,108.81,3,160,apartmenttype_518,2,108㎡,264302.0,32,https://land.naver.com/info/groundPlanGallery.nhn?rletNo=3501&ptpId=7,245202.0,246787.0,계단식,apartment_1165010701
72.51,72.73,3,1490,apartmenttype_519,1,72㎡,136052.0,22,https://land.naver.com/info/groundPlanGallery.nhn?rletNo=453&ptpId=1,301400.0,208819.0,계단식,apartment_1165010703
84.62,105.79,4,1320,apartmenttype_520,1,105㎡,158774.0,32,https://land.naver.com/info/groundPlanGallery.nhn?rletNo=453&ptpId=2,351738.0,243694.0,계단식,apartment_1165010703
107.47,138.84,5,720,apartmenttype_521,2,138㎡,201648.0,42,https://land.naver.com/info/groundPlanGallery.nhn?rletNo=453&ptpId=3,446718.0,309499.0,계단식,apartment_1165010703
196.8,204.96,2,60,apartmenttype_522,2,204㎡,369260.0,62,https://land.naver.com/info/groundPlanGallery.nhn?rletNo=453&ptpId=4,818034.0,566758.0,계단식,apartment_1165010703
122.1,146.02,4,30,apartmenttype_523,2,146㎡,nan,44,https://land.naver.com/info/groundPlanGallery.nhn?rletNo=456&ptpId=1,nan,nan,계단식,apartment_1165010705
149.85,179.53,4,50,apartmenttype_524,2,179A㎡,nan,54,https://land.naver.com/info/groundPlanGallery.nhn?rletNo=456&ptpId=2,nan,nan,계단식,apartment_1165010705
150.08,179.8,4,20,apartmenttype_525,2,179B㎡,nan,54,https://land.naver.com/info/groundPlanGallery.nhn?rletNo=456&ptpId=4,nan,nan,계단식,apartment_1165010705
180.71,216.52,6,20,apartmenttype_526,2,216㎡,nan,65,https://land.naver.com/info/groundPlanGallery.nhn?rletNo=456&ptpId=3,nan,nan,계단식,apartment_1165010705
181.47,217.41,6,50,apartmenttype_527,2,217A㎡,nan,65,https://land.naver.com/info/groundPlanGallery.nhn?rletNo=456&ptpId=5,nan,nan,계단식,apartment_1165010705
181.75,217.74,6,10,apartmenttype_528,2,217B㎡,nan,65,https://land.naver.com/info/groundPlanGallery.nhn?rletNo=456&ptpId=6,nan,nan,계단식,apartment_1165010705
49.84,77.27,2,2,apartmenttype_529,1,77㎡,175736.0,23,https://land.naver.com/info/groundPlanGallery.nhn?rletNo=112008&ptpId=1,194138.0,174281.0,계단식,apartment_1165010706
59.95,93.07,3,21,apartmenttype_530,2,93A㎡,211385.0,28,https://land.naver.com/info/groundPlanGallery.nhn?rletNo=112008&ptpId=3,233519.0,209634.0,계단식,apartment_1165010706
59.97,92.98,3,5,apartmenttype_531,2,92B㎡,211455.0,28,https://land.naver.com/info/groundPlanGallery.nhn?rletNo=112008&ptpId=2,233597.0,209704.0,계단식,apartment_1165010706
84.88,113.19,3,43,apartmenttype_532,2,113B㎡,299288.0,34,https://land.naver.com/info/groundPlanGallery.nhn?rletNo=112008&ptpId=5,330627.0,296810.0,계단식,apartment_1165010706
84.93,113.07,3,194,apartmenttype_533,2,113A㎡,299464.0,34,https://land.naver.com/info/groundPlanGallery.nhn?rletNo=112008&ptpId=4,330822.0,296985.0,계단식,apartment_1165010706
99.92,132.5,4,124,apartmenttype_534,2,132A㎡,352319.0,40,https://land.naver.com/info/groundPlanGallery.nhn?rletNo=112008&ptpId=12,389212.0,349402.0,계단식,apartment_1165010706
112.95,148.87,4,100,apartmenttype_535,2,148A㎡,398263.0,45,https://land.naver.com/info/groundPlanGallery.nhn?rletNo=112008&ptpId=11,439966.0,394965.0,계단식,apartment_1165010706
112.96,150.41,4,24,apartmenttype_536,2,150B㎡,398299.0,45,https://land.naver.com/info/groundPlanGallery.nhn?rletNo=112008&ptpId=7,440005.0,395000.0,계단식,apartment_1165010706
130.92,171.92,4,107,apartmenttype_537,2,171A㎡,461625.0,52,https://land.naver.com/info/groundPlanGallery.nhn?rletNo=112008&ptpId=8,509964.0,457803.0,계단식,apartment_1165010706
130.93,172.86,4,33,apartmenttype_538,2,172B㎡,461661.0,52,https://land.naver.com/info/groundPlanGallery.nhn?rletNo=112008&ptpId=9,510003.0,457838.0,계단식,apartment_1165010706
150.96,196.96,4,33,apartmenttype_539,3,196㎡,532287.0,59,https://land.naver.com/info/groundPlanGallery.nhn?rletNo=112008&ptpId=10,588024.0,527879.0,계단식,apartment_1165010706
59.7,86.61,3,28,apartmenttype_540,2,86C㎡,220722.0,26,https://land.naver.com/info/groundPlanGallery.nhn?rletNo=100512&ptpId=5,249619.0,219910.0,계단식,apartment_1165010707
59.96,87.75,3,28,apartmenttype_541,2,87B㎡,221684.0,26,https://land.naver.com/info/groundPlanGallery.nhn?rletNo=100512&ptpId=7,250706.0,220868.0,계단식,apartment_1165010707
84.77,115.54,3,105,apartmenttype_542,2,115A㎡,313411.0,35,https://land.naver.com/info/groundPlanGallery.nhn?rletNo=100512&ptpId=1,354441.0,312257.0,계단식,apartment_1165010707
84.8,115.73,3,54,apartmenttype_543,2,115B㎡,313522.0,35,https://land.naver.com/info/groundPlanGallery.nhn?rletNo=100512&ptpId=2,354567.0,312368.0,계단식,apartment_1165010707
155.38,190.99,4,54,apartmenttype_544,2,190B㎡,574470.0,57,https://land.naver.com/info/groundPlanGallery.nhn?rletNo=100512&ptpId=4,649677.0,572355.0,계단식,apartment_1165010707
155.95,190.91,4,104,apartmenttype_545,2,190A㎡,576577.0,57,https://land.naver.com/info/groundPlanGallery.nhn?rletNo=100512&ptpId=3,652061.0,574455.0,계단식,apartment_1165010707
59.89,87.46,3,31,apartmenttype_546,2,87T1㎡,244121.0,26,https://land.naver.com/info/groundPlanGallery.nhn?rletNo=23759&ptpId=1,258389.0,236016.0,계단식,apartment_1165010709
59.96,86.57,3,238,apartmenttype_547,2,86T2㎡,244407.0,26,https://land.naver.com/info/groundPlanGallery.nhn?rletNo=23759&ptpId=16,258691.0,236292.0,계단식,apartment_1165010709
59.98,87.33,3,44,apartmenttype_548,2,87P㎡,244488.0,26,https://land.naver.com/info/groundPlanGallery.nhn?rletNo=23759&ptpId=17,258778.0,236371.0,계단식,apartment_1165010709
84.76,113.07,3,52,apartmenttype_549,2,113T2㎡,345496.0,34,https://land.naver.com/info/groundPlanGallery.nhn?rletNo=23759&ptpId=5,365688.0,334024.0,계단식,apartment_1165010709
84.85,113.73,3,50,apartmenttype_550,2,113T1㎡,345862.0,34,https://land.naver.com/info/groundPlanGallery.nhn?rletNo=23759&ptpId=4,366077.0,334379.0,계단식,apartment_1165010709
84.93,113.15,3,532,apartmenttype_551,2,113L1㎡,346189.0,34,https://land.naver.com/info/groundPlanGallery.nhn?rletNo=23759&ptpId=2,366422.0,334694.0,계단식,apartment_1165010709
115.65,147.17,4,56,apartmenttype_552,2,147T1㎡,471409.0,44,https://land.naver.com/info/groundPlanGallery.nhn?rletNo=23759&ptpId=6,498960.0,455756.0,계단식,apartment_1165010709
117.12,148.43,4,74,apartmenttype_553,2,148T2㎡,477400.0,44,https://land.naver.com/info/groundPlanGallery.nhn?rletNo=23759&ptpId=7,505302.0,461549.0,계단식,apartment_1165010709
135.92,172.74,4,182,apartmenttype_554,2,172T1㎡,554032.0,52,https://land.naver.com/info/groundPlanGallery.nhn?rletNo=23759&ptpId=8,586413.0,535637.0,계단식,apartment_1165010709
136.65,173.33,4,28,apartmenttype_555,2,173T2㎡,557008.0,52,https://land.naver.com/info/groundPlanGallery.nhn?rletNo=23759&ptpId=9,589562.0,538514.0,계단식,apartment_1165010709
168.65,205.03,4,109,apartmenttype_556,3,205T2㎡,687445.0,62,https://land.naver.com/info/groundPlanGallery.nhn?rletNo=23759&ptpId=11,727623.0,664620.0,계단식,apartment_1165010709
169.31,205.62,4,122,apartmenttype_557,3,205T1㎡,690135.0,62,https://land.naver.com/info/groundPlanGallery.nhn?rletNo=23759&ptpId=10,730470.0,667221.0,계단식,apartment_1165010709
198.04,238.21,5,152,apartmenttype_558,3,238T1㎡,807244.0,72,https://land.naver.com/info/groundPlanGallery.nhn?rletNo=23759&ptpId=12,854423.0,780441.0,계단식,apartment_1165010709
198.22,238.85,5,72,apartmenttype_559,3,238T2㎡,807978.0,72,https://land.naver.com/info/groundPlanGallery.nhn?rletNo=23759&ptpId=13,855200.0,781150.0,계단식,apartment_1165010709
222.15,268.46,5,26,apartmenttype_560,3,268T2㎡,905520.0,81,https://land.naver.com/info/groundPlanGallery.nhn?rletNo=23759&ptpId=15,958443.0,875454.0,계단식,apartment_1165010709
222.76,268.8,5,156,apartmenttype_561,3,268T1㎡,908006.0,81,https://land.naver.com/info/groundPlanGallery.nhn?rletNo=23759&ptpId=14,961075.0,877858.0,계단식,apartment_1165010709
59.97,84.23,3,80,apartmenttype_562,2,84B㎡,205955.0,25,https://land.naver.com/info/groundPlanGallery.nhn?rletNo=22853&ptpId=2,219635.0,195529.0,계단식,apartment_1165010710
59.98,84.74,3,284,apartmenttype_563,2,84A㎡,205986.0,25,https://land.naver.com/info/groundPlanGallery.nhn?rletNo=22853&ptpId=1,219668.0,195558.0,계단식,apartment_1165010710
84.94,116.87,3,682,apartmenttype_564,2,116A㎡,291715.0,35,https://land.naver.com/info/groundPlanGallery.nhn?rletNo=22853&ptpId=3,311092.0,276947.0,계단식,apartment_1165010710
84.98,116.11,3,209,apartmenttype_565,2,116C㎡,291849.0,35,https://land.naver.com/info/groundPlanGallery.nhn?rletNo=22853&ptpId=5,311235.0,277074.0,계단식,apartment_1165010710
84.99,116.71,3,190,apartmenttype_566,2,116B㎡,291904.0,35,https://land.naver.com/info/groundPlanGallery.nhn?rletNo=22853&ptpId=4,311293.0,277126.0,계단식,apartment_1165010710
132.17,166.05,4,116,apartmenttype_567,2,166B㎡,453935.0,50,https://land.naver.com/info/groundPlanGallery.nhn?rletNo=22853&ptpId=8,484087.0,430954.0,계단식,apartment_1165010710
132.43,165.52,4,224,apartmenttype_568,2,165A㎡,454828.0,50,https://land.naver.com/info/groundPlanGallery.nhn?rletNo=22853&ptpId=7,485039.0,431802.0,계단식,apartment_1165010710
165.05,199.8,4,116,apartmenttype_569,3,199B㎡,566829.0,60,https://land.naver.com/info/groundPlanGallery.nhn?rletNo=22853&ptpId=10,604480.0,538133.0,계단식,apartment_1165010710
165.44,200.12,4,224,apartmenttype_570,3,200A㎡,568182.0,60,https://land.naver.com/info/groundPlanGallery.nhn?rletNo=22853&ptpId=9,605923.0,539417.0,계단식,apartment_1165010710
194.51,232.68,4,194,apartmenttype_571,3,232A㎡,668013.0,70,https://land.naver.com/info/groundPlanGallery.nhn?rletNo=22853&ptpId=11,712383.0,634194.0,계단식,apartment_1165010710
194.69,232.69,4,102,apartmenttype_572,3,232B㎡,668620.0,70,https://land.naver.com/info/groundPlanGallery.nhn?rletNo=22853&ptpId=12,713032.0,634771.0,계단식,apartment_1165010710
216.49,264.8,4,162,apartmenttype_573,3,264㎡,743480.0,80,https://land.naver.com/info/groundPlanGallery.nhn?rletNo=22853&ptpId=13,792864.0,705841.0,계단식,apartment_1165010710
244.54,297.53,4,156,apartmenttype_574,4,297㎡,839821.0,90,https://land.naver.com/info/groundPlanGallery.nhn?rletNo=22853&ptpId=14,895604.0,797304.0,계단식,apartment_1165010710
244.62,301.06,4,35,apartmenttype_575,4,301A㎡,840113.0,91,https://land.naver.com/info/groundPlanGallery.nhn?rletNo=22853&ptpId=15,895916.0,797581.0,계단식,apartment_1165010710
244.97,301.38,4,35,apartmenttype_576,4,301B㎡,841295.0,91,https://land.naver.com/info/groundPlanGallery.nhn?rletNo=22853&ptpId=16,897175.0,798703.0,계단식,apartment_1165010710
59.95,80.25,3,26,apartmenttype_577,2,80C㎡,253080.0,24,https://land.naver.com/info/groundPlanGallery.nhn?rletNo=107613&ptpId=2,273763.0,246125.0,계단식,apartment_1165010711
59.97,80.21,3,99,apartmenttype_578,2,80A㎡,253165.0,24,https://land.naver.com/info/groundPlanGallery.nhn?rletNo=107613&ptpId=1,273853.0,246207.0,계단식,apartment_1165010711
