uuid,node1_uuid,node2_uuid,distance,average_travel_time,geometry
localroad_2347,localroad_2388053963,localroad_2388053956,58.949,0.176847,"MultiLineString ((127.0095637 37.4945976, 127.0098341 37.4945679, 127.0102075 37.4946706))"
localroad_2348,localroad_2388053963,localroad_2388053950,176.375,0.66140625,"MultiLineString ((127.0095637 37.4945976, 127.0091207 37.4945654, 127.0078919 37.4941961, 127.0076517 37.4941902))"
localroad_2349,localroad_2388053963,localroad_2388053950,218.931,0.656793,"MultiLineString ((127.0095637 37.4945976, 127.0090644 37.4946361, 127.0085109 37.4948565, 127.0078061 37.4946472, 127.0076332 37.4942686, 127.0076517 37.4941902))"
localroad_2350,localroad_2429722053,localroad_2429722054,24.363,0.085987059,"MultiLineString ((127.018537 37.5136554, 127.0182681 37.5136053))"
localroad_2351,localroad_2429722053,localroad_2861578314,31.581,0.10527,"MultiLineString ((127.018537 37.5136554, 127.0188852 37.5137216))"
localroad_2352,localroad_2429722053,localroad_4181527974,117.103,0.468412,"MultiLineString ((127.018537 37.5136554, 127.0190101 37.5146394))"
localroad_2353,localroad_2429722053,localroad_2861578306,75.83,0.2843625,"MultiLineString ((127.018537 37.5136554, 127.0183788 37.5133041, 127.0183234 37.513141, 127.0182993 37.5130559, 127.0182848 37.5130044))"
localroad_2354,localroad_2429722054,localroad_2429722053,24.363,0.076935789,"MultiLineString ((127.0182681 37.5136053, 127.018537 37.5136554))"
localroad_2355,localroad_2429722054,localroad_8489517954,23.094,0.07698,"MultiLineString ((127.0182681 37.5136053, 127.0181638 37.5137958))"
localroad_2356,localroad_2429722054,localroad_2429722055,89.985,0.29995,"MultiLineString ((127.0182681 37.5136053, 127.0179553 37.5132445, 127.0176657 37.5129527))"
localroad_2357,localroad_2429722055,localroad_2429722070,58.774,0.207437647,"MultiLineString ((127.0176657 37.5129527, 127.0172685 37.5125283))"
localroad_2358,localroad_2429722055,localroad_2861578326,59.534,0.238136,"MultiLineString ((127.0176657 37.5129527, 127.01712 37.5132678))"
localroad_2359,localroad_2429722055,localroad_2429722054,89.985,0.317594118,"MultiLineString ((127.0176657 37.5129527, 127.0179553 37.5132445, 127.0182681 37.5136053))"
localroad_2360,localroad_2429722057,localroad_2429724564,147.144,0.55179,"MultiLineString ((127.0163225 37.5118487, 127.0161262 37.5131628))"
localroad_2361,localroad_2429722057,localroad_2429722076,44.646,0.157574118,"MultiLineString ((127.0163225 37.5118487, 127.0164133 37.5114537))"
localroad_2362,localroad_2429722057,localroad_2861555128,56.089,0.21033375,"MultiLineString ((127.0163225 37.5118487, 127.0157211 37.5116848))"
localroad_2363,localroad_2429722057,localroad_2429722070,116.459,0.367765263,"MultiLineString ((127.0163225 37.5118487, 127.0167689 37.5119955, 127.0172685 37.5125283))"
localroad_2364,localroad_2429722061,localroad_4181527973,93.486,0.3505725,"MultiLineString ((127.0182997 37.5127082, 127.0184252 37.5125295, 127.0184853 37.5124714, 127.018616 37.5123757, 127.0189116 37.512277, 127.0189941 37.5122491, 127.0191068 37.5122188))"
localroad_2365,localroad_2429722061,localroad_2861578306,32.974,0.109913333,"MultiLineString ((127.0182997 37.5127082, 127.0182839 37.5129403, 127.0182848 37.5130044))"
localroad_2366,localroad_2429722061,localroad_8489505876,24.196,0.090735,"MultiLineString ((127.0182997 37.5127082, 127.0181056 37.5126994, 127.0180409 37.5127366))"
localroad_2367,localroad_2429722066,localroad_2429722067,60.431,0.190834737,"MultiLineString ((127.0200228 37.5119717, 127.0206655 37.51216))"
localroad_2368,localroad_2429722066,localroad_2429722078,126.434,0.505736,"MultiLineString ((127.0200228 37.5119717, 127.0200923 37.5116809, 127.0201837 37.5113715, 127.0204348 37.5108876))"
localroad_2369,localroad_2429722066,localroad_4181527973,85.368,0.32013,"MultiLineString ((127.0200228 37.5119717, 127.0194647 37.5121328, 127.0191068 37.5122188))"
localroad_2370,localroad_2429722067,localroad_2429722066,60.431,0.213285882,"MultiLineString ((127.0206655 37.51216, 127.0200228 37.5119717))"
localroad_2371,localroad_2429722067,localroad_2280678862,125.303,0.375909,"MultiLineString ((127.0206655 37.51216, 127.0211737 37.5111077))"
localroad_2372,localroad_2429722070,localroad_2429722055,58.774,0.195913333,"MultiLineString ((127.0172685 37.5125283, 127.0176657 37.5129527))"
localroad_2373,localroad_2429722070,localroad_8489505875,36.648,0.109944,"MultiLineString ((127.0172685 37.5125283, 127.0176017 37.5123314))"
localroad_2374,localroad_2429722070,localroad_2429724564,123,0.46125,"MultiLineString ((127.0172685 37.5125283, 127.0161262 37.5131628))"
localroad_2375,localroad_2429722070,localroad_2429722057,116.459,0.388196667,"MultiLineString ((127.0172685 37.5125283, 127.0167689 37.5119955, 127.0163225 37.5118487))"
localroad_2376,localroad_2429722072,localroad_2861309357,107.542,0.322626,"MultiLineString ((127.0191612 37.5105046, 127.0180311 37.5101416))"
localroad_2377,localroad_2429722072,localroad_4181527978,55.945,0.186483333,"MultiLineString ((127.0191612 37.5105046, 127.0189489 37.5109787))"
localroad_2378,localroad_2429722074,localroad_2429722075,71.625,0.214875,"MultiLineString ((127.0178082 37.5122093, 127.0173319 37.5116876))"
localroad_2379,localroad_2429722074,localroad_4181527979,80.73,0.32292,"MultiLineString ((127.0178082 37.5122093, 127.0185658 37.5118019))"
localroad_2380,localroad_2429722074,localroad_8489505877,16.565,0.058464706,"MultiLineString ((127.0178082 37.5122093, 127.0176576 37.5122983))"
localroad_2381,localroad_2429722075,localroad_2429722076,85.096,0.255288,"MultiLineString ((127.0173319 37.5116876, 127.0164133 37.5114537))"
localroad_2382,localroad_2429722075,localroad_2429722074,71.625,0.2865,"MultiLineString ((127.0173319 37.5116876, 127.0178082 37.5122093))"
localroad_2383,localroad_2429722075,localroad_4181527976,60.907,0.192337895,"MultiLineString ((127.0173319 37.5116876, 127.0176041 37.5111842))"
localroad_2384,localroad_2429722076,localroad_2429722075,85.096,0.255288,"MultiLineString ((127.0164133 37.5114537, 127.0173319 37.5116876))"
localroad_2385,localroad_2429722076,localroad_2429722057,44.646,0.133938,"MultiLineString ((127.0164133 37.5114537, 127.0163225 37.5118487))"
localroad_2386,localroad_2429722076,localroad_2861309351,65.092,0.205553684,"MultiLineString ((127.0164133 37.5114537, 127.0165667 37.5108811))"
localroad_2387,localroad_2429722077,localroad_11641428854,26.679,0.080037,"MultiLineString ((127.0169315 37.5098108, 127.0166487 37.5097257))"
localroad_2388,localroad_2429722077,localroad_2477374751,57.317,0.229268,"MultiLineString ((127.0169315 37.5098108, 127.0167226 37.5102989))"
localroad_2389,localroad_2429722078,localroad_2861309356,59.94,0.189284211,"MultiLineString ((127.0204348 37.5108876, 127.0200521 37.5107725, 127.0198013 37.5106926))"
localroad_2390,localroad_2429722078,localroad_2429722066,126.434,0.399265263,"MultiLineString ((127.0204348 37.5108876, 127.0201837 37.5113715, 127.0200923 37.5116809, 127.0200228 37.5119717))"
localroad_2391,localroad_2429724564,localroad_2429722057,147.144,0.55179,"MultiLineString ((127.0161262 37.5131628, 127.0163225 37.5118487))"
localroad_2392,localroad_2429724564,localroad_2429722070,123,0.388421053,"MultiLineString ((127.0161262 37.5131628, 127.0172685 37.5125283))"
localroad_2393,localroad_2429724564,localroad_4181527972,13.995,0.041985,"MultiLineString ((127.0161262 37.5131628, 127.0160037 37.5132428))"
localroad_2394,localroad_2477265735,localroad_4182209840,45.235,0.135705,"MultiLineString ((127.0236103 37.504189, 127.0234403 37.5045728))"
localroad_2395,localroad_2477265735,localroad_2281095539,72.974,0.218922,"MultiLineString ((127.0236103 37.504189, 127.0241528 37.5043713, 127.0243757 37.5044377))"
localroad_2396,localroad_2477265735,localroad_2281095534,76.819,0.28807125,"MultiLineString ((127.0236103 37.504189, 127.0234815 37.5041537, 127.0227946 37.5039472))"
localroad_2397,localroad_2477265738,localroad_2477265761,74.68,0.263576471,"MultiLineString ((127.022603 37.5064314, 127.0231778 37.5069245))"
localroad_2398,localroad_2477265738,localroad_2477340280,73.172,0.231069474,"MultiLineString ((127.022603 37.5064314, 127.0220695 37.5059275))"
localroad_2399,localroad_2477265738,localroad_2477265745,155.457,0.466371,"MultiLineString ((127.022603 37.5064314, 127.0231689 37.5052051, 127.0232241 37.505124))"
localroad_2400,localroad_2477265738,localroad_3827671856,118.105,0.416841176,"MultiLineString ((127.022603 37.5064314, 127.022551 37.5064993, 127.0221136 37.5074187))"
localroad_2401,localroad_2477265740,localroad_3827671824,21.871,0.077191765,"MultiLineString ((127.019971 37.5063843, 127.0200827 37.5065599))"
localroad_2402,localroad_2477265740,localroad_3827671807,62.341,0.220027059,"MultiLineString ((127.019971 37.5063843, 127.0201569 37.5062456, 127.0204844 37.505999))"
localroad_2403,localroad_2477265740,localroad_3827671779,131.643,0.43881,"MultiLineString ((127.019971 37.5063843, 127.019883 37.5062943, 127.0196748 37.5060803, 127.0194127 37.5058088, 127.0194017 37.5057756, 127.0193841 37.5057224, 127.0193629 37.5056585, 127.0193053 37.5054065, 127.0193326 37.5053657))"
localroad_2404,localroad_2477265745,localroad_4182209840,64.189,0.213963333,"MultiLineString ((127.0232241 37.505124, 127.0234403 37.5045728))"
localroad_2405,localroad_2477265745,localroad_2477265747,77.656,0.232968,"MultiLineString ((127.0232241 37.505124, 127.0237845 37.5056626))"
localroad_2406,localroad_2477265745,localroad_2477265738,155.457,0.466371,"MultiLineString ((127.0232241 37.505124, 127.0231689 37.5052051, 127.022603 37.5064314))"
localroad_2407,localroad_2477265745,localroad_4182209827,74.267,0.262118824,"MultiLineString ((127.0232241 37.505124, 127.0229334 37.5048597, 127.0226942 37.5046056))"
localroad_2408,localroad_2477265746,localroad_2477340264,78.553,0.261843333,"MultiLineString ((127.0209998 37.5081641, 127.0218367 37.5084056))"
localroad_2409,localroad_2477265746,localroad_2477340269,35.223,0.140892,"MultiLineString ((127.0209998 37.5081641, 127.020854 37.508459))"
localroad_2410,localroad_2477265746,localroad_2477265760,61.896,0.247584,"MultiLineString ((127.0209998 37.5081641, 127.0212502 37.5076441))"
localroad_2411,localroad_2477265747,localroad_2477265745,77.656,0.245229474,"MultiLineString ((127.0237845 37.5056626, 127.0232241 37.505124))"
localroad_2412,localroad_2477265747,localroad_2281095539,145.845,0.54691875,"MultiLineString ((127.0237845 37.5056626, 127.02428 37.5046361, 127.0243757 37.5044377))"
localroad_2413,localroad_2477265751,localroad_2477337871,28.954,0.096513333,"MultiLineString ((127.0200983 37.5067395, 127.0200283 37.5069939))"
localroad_2414,localroad_2477265751,localroad_3827671824,20.693,0.073034118,"MultiLineString ((127.0200983 37.5067395, 127.020114 37.5066092, 127.0200827 37.5065599))"
localroad_2415,localroad_2477265751,localroad_4182209828,72.854,0.242846667,"MultiLineString ((127.0200983 37.5067395, 127.0202268 37.5067807, 127.0203563 37.5069069, 127.0205264 37.5070727, 127.0207298 37.5071221))"
localroad_2416,localroad_2477265753,localroad_3827672554,48.925,0.1957,"MultiLineString ((127.0200649 37.5101355, 127.0205885 37.5102807))"
localroad_2417,localroad_2477265753,localroad_2861309355,53.901,0.170213684,"MultiLineString ((127.0200649 37.5101355, 127.0198484 37.5105888))"
localroad_2418,localroad_2477265753,localroad_2477335640,42.191,0.133234737,"MultiLineString ((127.0200649 37.5101355, 127.0202331 37.5097803))"
localroad_2419,localroad_2477265754,localroad_3827671762,34.505,0.13802,"MultiLineString ((127.0204901 37.5044468, 127.0207417 37.5046844))"
localroad_2420,localroad_2477265754,localroad_4182209829,87.781,0.32917875,"MultiLineString ((127.0204901 37.5044468, 127.0196785 37.5049036))"
localroad_2421,localroad_2477265754,localroad_2477340277,53.68,0.2013,"MultiLineString ((127.0204901 37.5044468, 127.0206578 37.5043689, 127.020835 37.5040719))"
localroad_2422,localroad_2477265754,localroad_3827608194,120.343,0.481372,"MultiLineString ((127.0204901 37.5044468, 127.0200948 37.5043596, 127.0191777 37.5041513))"
localroad_2423,localroad_2477265760,localroad_2477337869,64.425,0.227382353,"MultiLineString ((127.0212502 37.5076441, 127.0205664 37.5074405))"
localroad_2424,localroad_2477265760,localroad_2477265746,61.896,0.247584,"MultiLineString ((127.0212502 37.5076441, 127.0209998 37.5081641))"
localroad_2425,localroad_2477265760,localroad_2477340273,19.075,0.07153125,"MultiLineString ((127.0212502 37.5076441, 127.0213238 37.5074828))"
localroad_2426,localroad_2477265761,localroad_2477265738,74.68,0.29872,"MultiLineString ((127.0231778 37.5069245, 127.022603 37.5064314))"
localroad_2427,localroad_2477265761,localroad_2477265747,150.176,0.450528,"MultiLineString ((127.0231778 37.5069245, 127.0234175 37.5064259, 127.0237845 37.5056626))"
localroad_2428,localroad_2477265762,localroad_3827672541,116.959,0.467836,"MultiLineString ((127.0214082 37.5105351, 127.0218882 37.5095546))"
localroad_2429,localroad_2477265762,localroad_3827672554,77.638,0.274016471,"MultiLineString ((127.0214082 37.5105351, 127.0205885 37.5102807))"
localroad_2430,localroad_2477335639,localroad_2477364473,44.939,0.16852125,"MultiLineString ((127.0187259 37.5093288, 127.0192016 37.5094735))"
localroad_2431,localroad_2477335639,localroad_2477342775,46.683,0.140049,"MultiLineString ((127.0187259 37.5093288, 127.0187848 37.5092552, 127.0190779 37.5090173))"
localroad_2432,localroad_2477335639,localroad_2477364474,59.535,0.22325625,"MultiLineString ((127.0187259 37.5093288, 127.0184475 37.5094953, 127.0182582 37.5096086, 127.0181907 37.5096548))"
localroad_2433,localroad_2477335639,localroad_3827672520,41.516,0.146527059,"MultiLineString ((127.0187259 37.5093288, 127.0184982 37.5091323, 127.0184074 37.5090539))"
localroad_2434,localroad_2477335640,localroad_2477374748,43.936,0.138745263,"MultiLineString ((127.0202331 37.5097803, 127.0197652 37.5096448))"
localroad_2435,localroad_2477335640,localroad_2477265753,42.191,0.140636667,"MultiLineString ((127.0202331 37.5097803, 127.0200649 37.5101355))"
localroad_2436,localroad_2477335640,localroad_3827672525,73.396,0.244653333,"MultiLineString ((127.0202331 37.5097803, 127.0205327 37.5091645))"
localroad_2437,localroad_2477337863,localroad_4182209834,61.169,0.215890588,"MultiLineString ((127.0188832 37.507918, 127.0195257 37.508125))"
localroad_2438,localroad_2477337863,localroad_4182209833,129.269,0.430896667,"MultiLineString ((127.0188832 37.507918, 127.0189396 37.5078418, 127.0190926 37.5074524, 127.0193426 37.5068163))"
localroad_2439,localroad_2477337863,localroad_2477337865,113.63,0.45452,"MultiLineString ((127.0188832 37.507918, 127.0182587 37.5073876, 127.0180051 37.5071703))"
localroad_2440,localroad_2477337863,localroad_3827672493,69.144,0.218349474,"MultiLineString ((127.0188832 37.507918, 127.0188322 37.5079801, 127.0183416 37.5083655))"
localroad_2441,localroad_2477337865,localroad_2477342780,78.334,0.313336,"MultiLineString ((127.0180051 37.5071703, 127.0177021 37.5078325))"
localroad_2442,localroad_2477337865,localroad_3827671832,69.605,0.26101875,"MultiLineString ((127.0180051 37.5071703, 127.0177352 37.5069504, 127.0177178 37.5069362, 127.0176844 37.506909, 127.0174545 37.5067219))"
localroad_2443,localroad_2477337865,localroad_2477337863,113.63,0.34089,"MultiLineString ((127.0180051 37.5071703, 127.0182587 37.5073876, 127.0188832 37.507918))"
localroad_2444,localroad_2477337866,localroad_4182209834,59.073,0.208492941,"MultiLineString ((127.0201558 37.508305, 127.0195257 37.508125))"
localroad_2445,localroad_2477337866,localroad_3827672504,42.134,0.168536,"MultiLineString ((127.0201558 37.508305, 127.0199774 37.5086565))"
localroad_2446,localroad_2477337866,localroad_2477340269,65.037,0.229542353,"MultiLineString ((127.0201558 37.508305, 127.0202524 37.508289, 127.020854 37.508459))"
localroad_2447,localroad_2477337866,localroad_2477337869,102.725,0.362558824,"MultiLineString ((127.0201558 37.508305, 127.0203744 37.5078449, 127.0205664 37.5074405))"
localroad_2448,localroad_2477337869,localroad_3827671850,26.37,0.0988875,"MultiLineString ((127.0205664 37.5074405, 127.020369 37.5072624))"
localroad_2449,localroad_2477337869,localroad_2477265760,64.425,0.227382353,"MultiLineString ((127.0205664 37.5074405, 127.0212502 37.5076441))"
localroad_2450,localroad_2477337869,localroad_4182209828,38.226,0.1433475,"MultiLineString ((127.0205664 37.5074405, 127.0207298 37.5071221))"
localroad_2451,localroad_2477337869,localroad_2477337866,102.725,0.38521875,"MultiLineString ((127.0205664 37.5074405, 127.0203744 37.5078449, 127.0201558 37.508305))"
localroad_2452,localroad_2477337871,localroad_2477265751,28.954,0.102190588,"MultiLineString ((127.0200283 37.5069939, 127.0200983 37.5067395))"
localroad_2453,localroad_2477337871,localroad_3827671850,42.446,0.149809412,"MultiLineString ((127.0200283 37.5069939, 127.0202217 37.5071295, 127.020369 37.5072624))"
localroad_2454,localroad_2477337871,localroad_4182209834,133.358,0.400074,"MultiLineString ((127.0200283 37.5069939, 127.0197442 37.5076311, 127.0195257 37.508125))"
localroad_2455,localroad_2477337871,localroad_4182209833,63.627,0.23860125,"MultiLineString ((127.0200283 37.5069939, 127.0196725 37.5069017, 127.0193426 37.5068163))"
localroad_2456,localroad_2477340257,localroad_2477340278,120.197,0.360591,"MultiLineString ((127.0220042 37.5044111, 127.021528 37.5054239))"
localroad_2457,localroad_2477340257,localroad_4182209827,64.594,0.227978824,"MultiLineString ((127.0220042 37.5044111, 127.0226942 37.5046056))"
localroad_2458,localroad_2477340257,localroad_2477340262,53.449,0.168786316,"MultiLineString ((127.0220042 37.5044111, 127.0214385 37.5042389))"
localroad_2459,localroad_2477340262,localroad_2477340270,89.321,0.282066316,"MultiLineString ((127.0214385 37.5042389, 127.0210586 37.5049835))"
localroad_2460,localroad_2477340262,localroad_2477340257,53.449,0.20043375,"MultiLineString ((127.0214385 37.5042389, 127.0220042 37.5044111))"
localroad_2461,localroad_2477340262,localroad_2477340277,56.382,0.198995294,"MultiLineString ((127.0214385 37.5042389, 127.020835 37.5040719))"
localroad_2462,localroad_2477340264,localroad_2477265746,78.553,0.277245882,"MultiLineString ((127.0218367 37.5084056, 127.0209998 37.5081641))"
localroad_2463,localroad_2477340264,localroad_4182209836,7.169,0.021507,"MultiLineString ((127.0218367 37.5084056, 127.0218989 37.5083641))"
localroad_2464,localroad_2477340264,localroad_4182209838,50.334,0.177649412,"MultiLineString ((127.0218367 37.5084056, 127.0217754 37.5085256, 127.0214817 37.5086182, 127.0213935 37.5086371))"
localroad_2465,localroad_2477340265,localroad_4182209838,53.206,0.168018947,"MultiLineString ((127.020793 37.5085919, 127.0213935 37.5086371))"
localroad_2466,localroad_2477340265,localroad_2477340269,15.727,0.062908,"MultiLineString ((127.020793 37.5085919, 127.020854 37.508459))"
localroad_2467,localroad_2477340265,localroad_3827672525,67.694,0.203082,"MultiLineString ((127.020793 37.5085919, 127.0206126 37.5089739, 127.0205327 37.5091645))"
localroad_2468,localroad_2477340269,localroad_2477340265,15.727,0.047181,"MultiLineString ((127.020854 37.508459, 127.020793 37.5085919))"
localroad_2469,localroad_2477340269,localroad_2477265746,35.223,0.11741,"MultiLineString ((127.020854 37.508459, 127.0209998 37.5081641))"
localroad_2470,localroad_2477340269,localroad_2477337866,65.037,0.20538,"MultiLineString ((127.020854 37.508459, 127.0202524 37.508289, 127.0201558 37.508305))"
localroad_2471,localroad_2477340270,localroad_3827671773,35.456,0.141824,"MultiLineString ((127.0210586 37.5049835, 127.0213181 37.505227))"
localroad_2472,localroad_2477340270,localroad_2477340262,89.321,0.33495375,"MultiLineString ((127.0210586 37.5049835, 127.0214385 37.5042389))"
localroad_2473,localroad_2477340270,localroad_3827671762,43.446,0.130338,"MultiLineString ((127.0210586 37.5049835, 127.0210558 37.504981, 127.0207417 37.5046844))"
localroad_2474,localroad_2477340270,localroad_3827671778,69.384,0.277536,"MultiLineString ((127.0210586 37.5049835, 127.0210234 37.5050224, 127.0203991 37.5053167))"
localroad_2475,localroad_2477340271,localroad_3827671856,71.027,0.250683529,"MultiLineString ((127.0218343 37.5080178, 127.0221136 37.5074187))"
localroad_2476,localroad_2477340271,localroad_4182209836,38.926,0.155704,"MultiLineString ((127.0218343 37.5080178, 127.0218989 37.5083641))"
localroad_2477,localroad_2477340271,localroad_2477340273,75.125,0.28171875,"MultiLineString ((127.0218343 37.5080178, 127.0217574 37.5079774, 127.0213238 37.5074828))"
localroad_2478,localroad_2477340272,localroad_2477340274,62.934,0.20978,"MultiLineString ((127.0209704 37.5066396, 127.0216284 37.5068584))"
localroad_2479,localroad_2477340272,localroad_3827671813,52.703,0.158109,"MultiLineString ((127.0209704 37.5066396, 127.0211747 37.5061942))"
localroad_2480,localroad_2477340272,localroad_4182209828,57.697,0.173091,"MultiLineString ((127.0209704 37.5066396, 127.0207298 37.5071221))"
localroad_2481,localroad_2477340273,localroad_2477265760,19.075,0.057225,"MultiLineString ((127.0213238 37.5074828, 127.0212502 37.5076441))"
localroad_2482,localroad_2477340273,localroad_3827671849,30.595,0.12238,"MultiLineString ((127.0213238 37.5074828, 127.021449 37.5072262))"
localroad_2483,localroad_2477340273,localroad_2477340271,75.125,0.225375,"MultiLineString ((127.0213238 37.5074828, 127.0217574 37.5079774, 127.0218343 37.5080178))"
localroad_2484,localroad_2477340274,localroad_2477340272,62.934,0.198738947,"MultiLineString ((127.0216284 37.5068584, 127.0209704 37.5066396))"
localroad_2485,localroad_2477340274,localroad_3827671849,43.852,0.164445,"MultiLineString ((127.0216284 37.5068584, 127.021449 37.5072262))"
localroad_2486,localroad_2477340274,localroad_3827671816,69.661,0.208983,"MultiLineString ((127.0216284 37.5068584, 127.0216866 37.5067357, 127.0219063 37.506272))"
localroad_2487,localroad_2477340275,localroad_4984365472,30.039,0.09486,"MultiLineString ((127.0224081 37.5085253, 127.0225295 37.5082729))"
localroad_2488,localroad_2477340275,localroad_4182209836,48.36,0.18135,"MultiLineString ((127.0224081 37.5085253, 127.0218989 37.5083641))"
localroad_2489,localroad_2477340277,localroad_2477340262,56.382,0.18794,"MultiLineString ((127.020835 37.5040719, 127.0214385 37.5042389))"
localroad_2490,localroad_2477340277,localroad_3827608188,141.032,0.49776,"MultiLineString ((127.020835 37.5040719, 127.0193423 37.5036176))"
localroad_2491,localroad_2477340277,localroad_2477265754,53.68,0.21472,"MultiLineString ((127.020835 37.5040719, 127.0206578 37.5043689, 127.0204901 37.5044468))"
localroad_2492,localroad_2477340277,localroad_414684605,74.09,0.246966667,"MultiLineString ((127.020835 37.5040719, 127.0210415 37.5035989, 127.0211197 37.5034452))"
localroad_2493,localroad_2477340278,localroad_2477340280,73.603,0.245343333,"MultiLineString ((127.021528 37.5054239, 127.0220695 37.5059275))"
localroad_2494,localroad_2477340278,localroad_3827671773,28.674,0.09558,"MultiLineString ((127.021528 37.5054239, 127.0213181 37.505227))"
localroad_2495,localroad_2477340278,localroad_2477340257,120.197,0.360591,"MultiLineString ((127.021528 37.5054239, 127.0220042 37.5044111))"
localroad_2496,localroad_2477340278,localroad_3827671784,18.009,0.056870526,"MultiLineString ((127.021528 37.5054239, 127.0214582 37.5055761))"
localroad_2497,localroad_2477340280,localroad_2477265738,73.172,0.292688,"MultiLineString ((127.0220695 37.5059275, 127.022603 37.5064314))"
localroad_2498,localroad_2477340280,localroad_2477340278,73.603,0.294412,"MultiLineString ((127.0220695 37.5059275, 127.021528 37.5054239))"
localroad_2499,localroad_2477340280,localroad_3827671816,40.922,0.1534575,"MultiLineString ((127.0220695 37.5059275, 127.0219063 37.506272))"
localroad_2500,localroad_2477340280,localroad_4182209827,156.985,0.554064706,"MultiLineString ((127.0220695 37.5059275, 127.0226641 37.5046621, 127.0226942 37.5046056))"
localroad_2501,localroad_2477342775,localroad_3827672495,64.4,0.1932,"MultiLineString ((127.0190779 37.5090173, 127.0193479 37.5084792))"
localroad_2502,localroad_2477342775,localroad_3827672497,67.879,0.203637,"MultiLineString ((127.0190779 37.5090173, 127.0185643 37.5085627))"
localroad_2503,localroad_2477342775,localroad_2477335639,46.683,0.14742,"MultiLineString ((127.0190779 37.5090173, 127.0187848 37.5092552, 127.0187259 37.5093288))"
localroad_2504,localroad_2477342775,localroad_2477342778,60.442,0.213324706,"MultiLineString ((127.0190779 37.5090173, 127.0194936 37.509131, 127.0197257 37.5091945))"
localroad_2505,localroad_2477342778,localroad_3827672518,28.911,0.09637,"MultiLineString ((127.0197257 37.5091945, 127.0198436 37.5089519))"
localroad_2506,localroad_2477342778,localroad_2477342784,44.975,0.149916667,"MultiLineString ((127.0197257 37.5091945, 127.019676 37.5093611, 127.0196083 37.5095881))"
localroad_2507,localroad_2477342778,localroad_2477342775,60.442,0.213324706,"MultiLineString ((127.0197257 37.5091945, 127.0194936 37.509131, 127.0190779 37.5090173))"
localroad_2508,localroad_2477342780,localroad_2477337865,78.334,0.247370526,"MultiLineString ((127.0177021 37.5078325, 127.0180051 37.5071703))"
localroad_2509,localroad_2477342780,localroad_3827672493,81.822,0.258385263,"MultiLineString ((127.0177021 37.5078325, 127.0179125 37.5080072, 127.0183039 37.5083322, 127.0183416 37.5083655))"
localroad_2510,localroad_2477342780,localroad_3827672459,59.563,0.22336125,"MultiLineString ((127.0177021 37.5078325, 127.0174211 37.5076054, 127.0172291 37.5074502))"
localroad_2511,localroad_2477342784,localroad_2477364473,38.069,0.120217895,"MultiLineString ((127.0196083 37.5095881, 127.0192016 37.5094735))"
localroad_2512,localroad_2477342784,localroad_2477374748,15.208,0.053675294,"MultiLineString ((127.0196083 37.5095881, 127.0197652 37.5096448))"
localroad_2513,localroad_2477342784,localroad_2477374752,118.07,0.372852632,"MultiLineString ((127.0196083 37.5095881, 127.0190854 37.5098459, 127.0189443 37.5099195, 127.0186465 37.5100249, 127.0185706 37.5101954))"
localroad_2514,localroad_2477342784,localroad_2477342778,44.975,0.158735294,"MultiLineString ((127.0196083 37.5095881, 127.019676 37.5093611, 127.0197257 37.5091945))"
localroad_2515,localroad_2477364137,localroad_3827672531,98.216,0.346644706,"MultiLineString ((127.0166164 37.5089809, 127.0172722 37.509036, 127.0175898 37.5092257, 127.0176083 37.509268))"
localroad_2516,localroad_2477364137,localroad_2861555133,74.662,0.223986,"MultiLineString ((127.0166164 37.5089809, 127.0168236 37.5084679, 127.016839 37.5083357))"
localroad_2517,localroad_2477364137,localroad_2861555134,64.096,0.192288,"MultiLineString ((127.0166164 37.5089809, 127.0164374 37.5094572, 127.0164088 37.5095333))"
localroad_2518,localroad_2477364473,localroad_2477335639,44.939,0.134817,"MultiLineString ((127.0192016 37.5094735, 127.0187259 37.5093288))"
localroad_2519,localroad_2477364473,localroad_2477342784,38.069,0.126896667,"MultiLineString ((127.0192016 37.5094735, 127.0196083 37.5095881))"
localroad_2520,localroad_2477364473,localroad_2477364475,106.477,0.39928875,"MultiLineString ((127.0192016 37.5094735, 127.0187108 37.5097285, 127.0185477 37.5098618, 127.0181722 37.5099336))"
localroad_2521,localroad_2477364474,localroad_2477364475,31.044,0.109567059,"MultiLineString ((127.0181907 37.5096548, 127.0181722 37.5099336))"
localroad_2522,localroad_2477364474,localroad_2477335639,59.535,0.178605,"MultiLineString ((127.0181907 37.5096548, 127.0182582 37.5096086, 127.0184475 37.5094953, 127.0187259 37.5093288))"
localroad_2523,localroad_2477364474,localroad_3827672540,33.943,0.101829,"MultiLineString ((127.0181907 37.5096548, 127.0181536 37.5095953, 127.0179139 37.5094507))"
localroad_2524,localroad_2477364475,localroad_2477374747,14.832,0.044496,"MultiLineString ((127.0181722 37.5099336, 127.018117 37.5100596))"
localroad_2525,localroad_2477364475,localroad_2477364474,31.044,0.093132,"MultiLineString ((127.0181722 37.5099336, 127.0181907 37.5096548))"
localroad_2526,localroad_2477364475,localroad_2477364473,106.477,0.336243158,"MultiLineString ((127.0181722 37.5099336, 127.0185477 37.5098618, 127.0187108 37.5097285, 127.0192016 37.5094735))"
