uuid,type,geometry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
residentialdistrict_92,제1종전용주거지역,"MultiPolygon (((127.09117433 37.45862385, 127.09078471 37.45842331, 127.09060408 37.45831543, 127.09054298 37.45827269, 127.09027855 37.45808791, 127.08986184 37.45779512, 127.08972056 37.45769387, 127.08968688 37.45766989, 127.08945763 37.45751393, 127.0893525 37.45744024, 127.08925335 37.45737014, 127.08922322 37.45734825, 127.08911963 37.45727301, 127.08906051 37.45724277, 127.08901895 37.45722152, 127.08898727 37.45720595, 127.08889141 37.45709526, 127.08879996 37.45695416, 127.08877598 37.45691891, 127.08854847 37.45696619, 127.08838638 37.45708381, 127.08834689 37.45711624, 127.0882903 37.45716275, 127.08821819 37.45722111, 127.08805088 37.45729486, 127.08799189 37.45732071, 127.08796458 37.45733329, 127.08785369 37.4573825, 127.08780246 37.45744223, 127.08811209 37.4575951, 127.08841694 37.45775394, 127.08879546 37.45796332, 127.08938004 37.45831601, 127.08963122 37.45847947, 127.08987675 37.45864831, 127.09041656 37.45902789, 127.09051338 37.45908829, 127.09061211 37.45914668, 127.09070907 37.45920106, 127.0908077 37.4592535, 127.09087945 37.45928991, 127.09100428 37.45935081, 127.09113164 37.45940829, 127.09126138 37.45946228, 127.09139335 37.45951271, 127.09154425 37.45956609, 127.09169713 37.45961575, 127.09177298 37.45963879, 127.09198516 37.45968836, 127.09219891 37.45973343, 127.09241408 37.45977397, 127.09262462 37.45981114, 127.09268424 37.45982053, 127.09283179 37.45983651, 127.0929799 37.4598488, 127.09299711 37.45983722, 127.09316041 37.45966294, 127.0931825 37.45963894, 127.09317498 37.45960661, 127.09315523 37.45958534, 127.09310425 37.45953044, 127.09303833 37.45946197, 127.0930341 37.45940999, 127.09300045 37.45905972, 127.09280868 37.45905582, 127.09271172 37.45901058, 127.09270226 37.4590129, 127.09256727 37.45904693, 127.09255587 37.45904108, 127.09253388 37.45903049, 127.09252125 37.45902302, 127.09248621 37.45901801, 127.09243666 37.45901092, 127.09231836 37.45899411, 127.0922945 37.45899074, 127.09211316 37.45896597, 127.09176163 37.4589167, 127.09169881 37.45890719, 127.09168615 37.45889978, 127.09163564 37.45887089, 127.09133899 37.45870663, 127.09117433 37.45862385)))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
residentialdistrict_93,제3종일반주거지역,"MultiPolygon (((126.99162577 37.50484471, 126.99214979 37.50422224, 126.99226027 37.50409101, 126.9922946 37.50405022, 126.99230061 37.50403103, 126.99231581 37.50398249, 126.99244353 37.50357456, 126.99146453 37.50337436, 126.99138545 37.50335819, 126.99090313 37.50326079, 126.99090306 37.50326101, 126.99086692 37.50325373, 126.99042214 37.50316366, 126.99068132 37.5023823, 126.99072174 37.50226042, 126.99072466 37.50225161, 126.99072527 37.50223545, 126.99070554 37.50223324, 126.99068106 37.50222833, 126.99067042 37.50222619, 126.99059527 37.50221112, 126.98957575 37.50200058, 126.98950908 37.50198731, 126.98859543 37.50179839, 126.98852532 37.50178593, 126.98760203 37.50159674, 126.98750956 37.50157807, 126.98752504 37.50160453, 126.98740148 37.50198038, 126.98726887 37.50237983, 126.98649416 37.50222497, 126.98662436 37.50182575, 126.98665877 37.50173063, 126.98674993 37.50144744, 126.98675741 37.50142408, 126.9866483 37.50140112, 126.98659634 37.50139019, 126.98654624 37.50134627, 126.98640772 37.50123291, 126.9862502 37.50110318, 126.98589977 37.50081458, 126.98580359 37.50073583, 126.98553781 37.50051889, 126.98534743 37.5003635, 126.98531651 37.50038696, 126.98530214 37.50037522, 126.98525417 37.50041038, 126.98588422 37.50098008, 126.98595076 37.50103541, 126.98600197 37.50107388, 126.98609795 37.50114237, 126.98620861 37.501219, 126.98546844 37.50174795, 126.98545159 37.50175999, 126.98535037 37.50183232, 126.98571865 37.50213589, 126.98559657 37.50222313, 126.98404772 37.50189934, 126.98361001 37.50153852, 126.98360976 37.50153831, 126.98271288 37.50204327, 126.98230064 37.50225882, 126.98159695 37.50256881, 126.98137075 37.50266466, 126.98080899 37.50290824, 126.98073629 37.50297767, 126.98070733 37.50301577, 126.98069618 37.50303273, 126.98065599 37.50309415, 126.98063018 37.50314447, 126.98060294 37.50324114, 126.98059422 37.50327477, 126.98058477 37.50332323, 126.98061255 37.50332876, 126.98076935 37.50336066, 126.98115216 37.5034373, 126.98141037 37.50379469, 126.98244685 37.5040044, 126.98251042 37.50401605, 126.98320054 37.50415629, 126.98320309 37.50414952, 126.98332516 37.50417586, 126.9833401 37.50417916, 126.98491856 37.50450714, 126.98503648 37.50414822, 126.98554299 37.50425383, 126.98554155 37.50428148, 126.98547151 37.50449413, 126.98543241 37.50461287, 126.98568974 37.50466582, 126.98573169 37.50453845, 126.98579788 37.50433638, 126.98581297 37.50431282, 126.98635299 37.50442634, 126.98623548 37.50477811, 126.98846284 37.50524253, 126.98852577 37.50525514, 126.98946325 37.50545295, 126.99108851 37.5057767, 126.99111535 37.50569096, 126.99140723 37.50554266, 126.99153736 37.50512705, 126.99154902 37.50508981, 126.99162577 37.50484471),(126.98735006 37.50238633, 126.98734767 37.50236456, 126.98751772 37.5018574, 126.98752917 37.5018441, 126.98754468 37.50183235, 126.98756618 37.50183107, 126.98808167 37.50193525, 126.98809955 37.50195415, 126.98810291 37.50196299, 126.98810421 37.50197636, 126.98793461 37.50249447, 126.98792298 37.5025068, 126.98789398 37.50251156, 126.98772905 37.5024769, 126.98765602 37.50246376, 126.98736659 37.50240407, 126.98735006 37.50238633)),((126.98066809 37.50364438, 126.98050843 37.50361007, 126.98049771 37.5036484, 126.98041954 37.5038367, 126.98041172 37.50385896, 126.98037931 37.5039103, 126.98034265 37.50397694, 126.98026137 37.50406607, 126.9802015 37.50413461, 126.98042302 37.50412873, 126.98098292 37.50411575, 126.98111239 37.50411385, 126.98111244 37.50411367, 126.98118242 37.50383789, 126.98120436 37.503753, 126.98110852 37.50373461, 126.98068809 37.50364866, 126.98066809 37.50364438)))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
residentialdistrict_94,제2종일반주거지역,"MultiPolygon (((127.03729937 37.48087856, 127.0372376 37.48092614, 127.03723539 37.48092793, 127.03723342 37.48092951, 127.0372314 37.48093112, 127.03722897 37.48093315, 127.03722675 37.48093505, 127.03722354 37.48093775, 127.03722294 37.48093826, 127.03722269 37.48093848, 127.03722241 37.48093874, 127.03722207 37.48093905, 127.03722155 37.48093951, 127.03722046 37.48094047, 127.03721956 37.48094129, 127.03721729 37.48094329, 127.0372155 37.48094492, 127.03721467 37.48094567, 127.03721377 37.48094654, 127.03721166 37.48094852, 127.03721065 37.48094946, 127.0372091 37.48095089, 127.03720772 37.48095226, 127.03720529 37.48095467, 127.0372038 37.48095613, 127.03720225 37.48095764, 127.03720076 37.48095925, 127.03719882 37.48096125, 127.0371966 37.48096356, 127.03719374 37.48096665, 127.03719274 37.48096777, 127.0371912 37.48096943, 127.03718981 37.48097093, 127.03718785 37.48097316, 127.03718676 37.48097444, 127.03718593 37.48097541, 127.03718486 37.48097665, 127.03718365 37.48097801, 127.03718269 37.4809792, 127.03718161 37.48098048, 127.03717999 37.48098251, 127.0371787 37.4809841, 127.03717718 37.48098595, 127.03717578 37.48098778, 127.0371727 37.48099178, 127.03716997 37.48099544, 127.03716939 37.48099624, 127.03716865 37.48099726, 127.03716778 37.48099846, 127.03716617 37.48100067, 127.03716337 37.48100435, 127.03715689 37.48101239, 127.03715031 37.48102057, 127.03714002 37.48103333, 127.03712885 37.4810472, 127.03704003 37.48115226, 127.03703935 37.48115323, 127.03708673 37.48116153, 127.03716131 37.48106906, 127.03725961 37.48093821, 127.03729937 37.48087856)))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
residentialdistrict_95,제3종일반주거지역,"MultiPolygon (((127.02170102 37.45966299, 127.02172362 37.45965397, 127.02269474 37.4596538, 127.023008 37.4594039, 127.02304303 37.45938109, 127.02308292 37.45936433, 127.02312632 37.45935423, 127.02317142 37.45935107, 127.02321629 37.45935529, 127.02325925 37.45936655, 127.02329678 37.4593833, 127.02331509 37.45939231, 127.0233542 37.45941041, 127.02339411 37.45942725, 127.02343491 37.45944292, 127.02347629 37.45945724, 127.02351845 37.4594703, 127.02356129 37.459482, 127.02360458 37.45949236, 127.02364833 37.45950145, 127.02369252 37.4595091, 127.02373694 37.4595154, 127.02378182 37.45952025, 127.0238268 37.45952376, 127.0238719 37.45952582, 127.02391711 37.45952653, 127.02420952 37.45952648, 127.02430876 37.45952655, 127.02435385 37.45952798, 127.02499609 37.45957561, 127.02562102 37.45957548, 127.02591942 37.45957542, 127.02614476 37.45946419, 127.02610891 37.45941825, 127.02559985 37.45876332, 127.02501955 37.45834051, 127.02457599 37.45816328, 127.02308263 37.45756709, 127.02255891 37.45774364, 127.02254943 37.45772577, 127.02253009 37.45769324, 127.02250906 37.45766135, 127.02248644 37.45763009, 127.02246225 37.45759973, 127.02243647 37.45757009, 127.02240922 37.45754136, 127.02238051 37.45751352, 127.02235044 37.45748659, 127.0223189 37.45746073, 127.02228611 37.45743596, 127.02224677 37.45740876, 127.0219345 37.4574581, 127.02189393 37.45747099, 127.02185369 37.45748748, 127.02181561 37.45750686, 127.02178001 37.45752912, 127.02174735 37.45755409, 127.02171775 37.4575813, 127.02169165 37.45761077, 127.02166917 37.45764204, 127.02165064 37.45767484, 127.02163607 37.45770899, 127.02162568 37.45774404, 127.02161958 37.45777981, 127.02161646 37.45793848, 127.02156291 37.45844584, 127.02150637 37.45878202, 127.02134266 37.45943005, 127.02133712 37.45945627, 127.0213334 37.45948321, 127.02133183 37.45951015, 127.02133206 37.45953718, 127.02133444 37.45956421, 127.02133886 37.45959097, 127.02134578 37.45962874, 127.02136125 37.45966304, 127.02170102 37.45966299)),((127.01710242 37.45612561, 127.01671033 37.45607377, 127.01663823 37.45611721, 127.01654478 37.4567818, 127.01650738 37.45680559, 127.01645546 37.45717483, 127.01642736 37.45737486, 127.01655848 37.4574253, 127.01672305 37.45749934, 127.01679133 37.45753816, 127.01698067 37.45767212, 127.01707789 37.45773238, 127.01710423 37.45774941, 127.01725435 37.45786084, 127.01769748 37.45820253, 127.01829504 37.4586807, 127.01832759 37.4586916, 127.0183589 37.45870358, 127.01854361 37.45877996, 127.01856949 37.45878932, 127.01859074 37.45879536, 127.01861267 37.45880004, 127.01863482 37.45880319, 127.01865732 37.45880508, 127.01867992 37.45880562, 127.01870253 37.45880471, 127.01872491 37.45880237, 127.01874706 37.45879858, 127.01876865 37.45879353, 127.01878978 37.45878704, 127.01881024 37.45877929, 127.01882979 37.45877028, 127.01884844 37.45876009, 127.01886606 37.45874874, 127.01888234 37.45873639, 127.01894958 37.45868151, 127.01896551 37.45866871, 127.01898167 37.4586561, 127.01899806 37.45864366, 127.01901455 37.4586314, 127.01903139 37.45861933, 127.01904834 37.45860743, 127.01906563 37.45859581, 127.01908304 37.45858427, 127.01910067 37.45857301, 127.01911852 37.45856201, 127.0191366 37.45855111, 127.0191548 37.45854047, 127.01917322 37.45853002, 127.01919175 37.45851974, 127.01921063 37.45850974, 127.01922961 37.45849991, 127.01924871 37.45849036, 127.01926804 37.45848099, 127.01928748 37.45847188, 127.01930714 37.45846296, 127.01932692 37.45845422, 127.01934692 37.45844575, 127.01936692 37.45843754, 127.01938727 37.45842952, 127.01940761 37.45842168, 127.0194223 37.45841627, 127.01960867 37.45834822, 127.01962923 37.45834074, 127.01964958 37.45833298, 127.01966992 37.45832505, 127.01969015 37.45831694, 127.01971015 37.45830865, 127.01973016 37.45830018, 127.01974993 37.45829152, 127.0197696 37.45828269, 127.01978915 37.45827368, 127.01980859 37.45826439, 127.01982791 37.45825502, 127.01984713 37.45824547, 127.01986611 37.45823573, 127.01988498 37.45822582, 127.01988481 37.45750411, 127.01876394 37.45750428, 127.01876448 37.45639749, 127.0184879 37.45634491, 127.01821223 37.45629557, 127.01793587 37.45624885, 127.01765873 37.45620501, 127.01738091 37.45616396, 127.01710242 37.45612561)),((127.01491741 37.45709663, 127.01497995 37.45665215, 127.01498266 37.45663422, 127.01498571 37.45661638, 127.01498932 37.45659863, 127.01499316 37.45658088, 127.01499756 37.45656313, 127.0150022 37.45654556, 127.01500739 37.45652799, 127.01501281 37.45651051, 127.0150188 37.45649312, 127.01502501 37.45647582, 127.01503168 37.45645861, 127.0150388 37.45644149, 127.01504625 37.45642446, 127.01505405 37.45640761, 127.0150623 37.45639076, 127.01507088 37.45637409, 127.01507981 37.4563576, 127.01508919 37.45634111, 127.01509879 37.45632489, 127.01510885 37.45630876, 127.01511935 37.45629273, 127.01513009 37.45627687, 127.01514128 37.45626119, 127.01515269 37.45624569, 127.01516455 37.45623037, 127.01517676 37.45621514, 127.0151893 37.45620018, 127.01520207 37.45618532, 127.01521529 37.45617072, 127.01522885 37.4561563, 127.01524263 37.45614197, 127.01525676 37.45612801, 127.01527122 37.45611413, 127.01528637 37.45610079, 127.01529575 37.45609223, 127.01367067 37.45585004, 127.01336099 37.45587341, 127.01316637 37.45588226, 127.01283499 37.45588085, 127.01256927 37.45586862, 127.0125435 37.45586781, 127.01251784 37.45586673, 127.01249219 37.45586538, 127.01246653 37.45586367, 127.01244099 37.45586169, 127.01241545 37.45585971, 127.0123899 37.45585692, 127.01236447 37.45585404, 127.01233915 37.45585089, 127.01231372 37.45584738, 127.0114752 37.45575906, 127.01141566 37.45596486, 127.01127706 37.45650529, 127.01150459 37.45663295, 127.01161186 37.45668583, 127.0118126 37.45677474, 127.0119766 37.45683698, 127.01210263 37.45687959, 127.01218526 37.45690742, 127.0123314 37.456953, 127.01240295 37.45697137, 127.01252931 37.45699506, 127.01265658 37.45701586, 127.01309546 37.45705835, 127.01312914 37.45706159, 127.01327246 37.45707545, 127.01331405 37.45707833, 127.01334129 37.45707995, 127.01335463 37.45708048, 127.01336864 37.45708102, 127.01339599 37.45708138, 127.01342335 37.45708111, 127.01386651 37.45707214, 127.01395614 37.45707042, 127.01406702 37.45706915, 127.014178 37.45706959, 127.01428899 37.45707174, 127.01439987 37.45707533, 127.01491741 37.45709663)))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
residentialdistrict_96,제2종일반주거지역(7층이하),"MultiPolygon (((127.02051457 37.50442109, 127.02044574 37.504442, 127.02027926 37.50442725, 127.01881318 37.50407669, 127.01879695 37.50411902, 127.01871357 37.50433828, 127.01865837 37.50448343, 127.01865261 37.50449856, 127.01861146 37.50460677, 127.01858025 37.50465573, 127.0184921 37.50488457, 127.01850069 37.50488664, 127.01841424 37.50512332, 127.01838267 37.50517213, 127.0183036 37.50538124, 127.0182449 37.50553648, 127.01813922 37.50581256, 127.01803059 37.50609639, 127.01794751 37.50629462, 127.01789699 37.50641848, 127.0178817 37.50647136, 127.01779887 37.50667117, 127.01771345 37.50688667, 127.01770772 37.50693281, 127.01796893 37.50716434, 127.01772372 37.50776974, 127.01771158 37.50784834, 127.01778632 37.50791461, 127.01756571 37.50807847, 127.01739724 37.50820286, 127.01791755 37.5086533, 127.01824496 37.50840881, 127.01836707 37.50831261, 127.0188924 37.50793331, 127.02013068 37.50830767, 127.01991006 37.50877133, 127.02018059 37.5088551, 127.02037866 37.50891642, 127.02059097 37.50898215, 127.02160831 37.50684058, 127.02093705 37.50663289, 127.02114416 37.50619966, 127.02046234 37.50599378, 127.01966401 37.50488724, 127.02051457 37.50442109)))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
residentialdistrict_97,제2종일반주거지역,"MultiPolygon (((126.99113179 37.48670386, 126.99136378 37.48677319, 126.99153613 37.48682588, 126.99170506 37.48687825, 126.99176753 37.48689752, 126.991936 37.48694973, 126.99195673 37.48695581, 126.99196945 37.48695988, 126.99206252 37.4869885, 126.99219446 37.48702974, 126.99234289 37.48707565, 126.99236668 37.48703792, 126.99241357 37.48696559, 126.99246283 37.48689054, 126.99251605 37.48680772, 126.9925609 37.48673942, 126.99260563 37.48666494, 126.99260767 37.48666438, 126.9926606 37.48658338, 126.9927261 37.48648028, 126.9927938 37.48637676, 126.99286212 37.4862708, 126.99293839 37.48615263, 126.99293835 37.48614951, 126.99292156 37.48610643, 126.99282112 37.48606539, 126.99269431 37.48601296, 126.99263278 37.48598745, 126.99250164 37.48593712, 126.99241415 37.48590071, 126.99230862 37.48585873, 126.99229529 37.48585343, 126.99226598 37.4858401, 126.99214023 37.48578915, 126.99201223 37.48573566, 126.99200763 37.48573449, 126.99197825 37.48572172, 126.99197461 37.4857207, 126.9919642 37.485716, 126.99185002 37.48566895, 126.99179488 37.48568026, 126.99173502 37.48577305, 126.99167546 37.48586425, 126.99160568 37.48597356, 126.99155339 37.48605213, 126.99154342 37.48606803, 126.99147588 37.48617205, 126.99146102 37.48619507, 126.99138802 37.48630756, 126.99137749 37.48632532, 126.99124592 37.48652644, 126.99122995 37.48655093, 126.99116085 37.48665909, 126.99113179 37.48670386)))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
residentialdistrict_98,제2종일반주거지역,"MultiPolygon (((126.993023 37.4746532, 126.99308871 37.47463487, 126.99342275 37.47454158, 126.99370187 37.47417382, 126.99414548 37.47412629, 126.99415525 37.47415226, 126.99438215 37.47412705, 126.9944254 37.47412227, 126.99461175 37.47410165, 126.99474475 37.47408686, 126.99479874 37.47408085, 126.99514241 37.47404276, 126.99517599 37.47403897, 126.99519255 37.47403716, 126.99520957 37.47403528, 126.99533946 37.47402087, 126.99546371 37.47389357, 126.99562629 37.4737268, 126.99516007 37.47375237, 126.99512628 37.47375457, 126.99509247 37.47375678, 126.9947479 37.47378999, 126.99456047 37.47380806, 126.99450111 37.47381378, 126.99414115 37.47385718, 126.99404939 37.47387105, 126.99398243 37.47388122, 126.99394557 37.47388681, 126.99374638 37.47392347, 126.99374028 37.47392476, 126.99359624 37.47395517, 126.99348274 37.47397914, 126.99332096 37.47401524, 126.99318326 37.47404597, 126.99306999 37.47407101, 126.99299786 37.47408695, 126.99280759 37.47413361, 126.99277441 37.47414178, 126.99302074 37.47465383, 126.993023 37.4746532)))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
residentialdistrict_99,제2종일반주거지역,"MultiPolygon (((127.00398733 37.50702357, 127.00408131 37.50669383, 127.00392383 37.50702357, 127.00303075 37.50889348, 127.00376847 37.50911911, 127.00378137 37.50912307, 127.00407856 37.50849915, 127.00401924 37.50834282, 127.00394359 37.50803093, 127.00390541 37.50763772, 127.0039113 37.50743589, 127.00394445 37.50717398, 127.00398733 37.50702357)))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
residentialdistrict_100,제2종일반주거지역,"MultiPolygon (((127.01115366 37.48793704, 127.01105746 37.48813841, 127.0123318 37.48993691, 127.01162698 37.48986769, 127.0106408 37.4884597, 127.01043386 37.48855195, 127.01037926 37.48857629, 127.01034206 37.48856404, 127.01013241 37.48849501, 127.01004353 37.4886779, 127.00998657 37.48878735, 127.00967298 37.48943474, 127.00961759 37.48954538, 127.00917786 37.49045277, 127.01036768 37.49096172, 127.01048589 37.49102539, 127.01141334 37.49142654, 127.01170745 37.49155374, 127.01174371 37.49149534, 127.0119758 37.49115889, 127.01205215 37.491058, 127.01227181 37.49072182, 127.01234486 37.49061611, 127.01248301 37.49041257, 127.0131552 37.49048748, 127.01312185 37.49067756, 127.01308982 37.49086001, 127.01305776 37.49104264, 127.01304519 37.49111428, 127.01304005 37.49114408, 127.01338946 37.49137724, 127.01351065 37.49068612, 127.01362511 37.49002941, 127.01385478 37.48875741, 127.01246994 37.48833704, 127.01115366 37.48793704)))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
residentialdistrict_101,제2종일반주거지역,"MultiPolygon (((127.00820972 37.4836018, 127.00802361 37.48421322, 127.00836842 37.48482176, 127.00893688 37.48461774, 127.00950404 37.48560581, 127.00980963 37.48571786, 127.01039021 37.48452132, 127.00946207 37.48442924, 127.00894113 37.48461622, 127.00872369 37.4842302, 127.00887529 37.48373028, 127.00883785 37.48372307, 127.00846033 37.48365017, 127.00824448 37.4836085, 127.00820972 37.4836018)))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
