uuid,node1_uuid,node2_uuid,distance,average_travel_time,geometry
pedestrian_16908,pedestrian_9621002319,pedestrian_9621002318,8.719,0.17438,"MultiLineString ((127.0258554 37.4934888, 127.0259479 37.4935164))"
pedestrian_16909,pedestrian_9621002319,pedestrian_9607825806,9.928,0.19856,"MultiLineString ((127.0258554 37.4934888, 127.0257501 37.4934573))"
pedestrian_16910,pedestrian_9621002319,pedestrian_3825549665,9.382,0.18764,"MultiLineString ((127.0258554 37.4934888, 127.0258164 37.4935673))"
pedestrian_16911,pedestrian_9621002319,pedestrian_9621002317,51.556,1.03112,"MultiLineString ((127.0258554 37.4934888, 127.025875 37.4934459, 127.0260542 37.4930528))"
pedestrian_16912,pedestrian_9621002326,pedestrian_9621002329,50.115,1.0023,"MultiLineString ((127.0255068 37.494012, 127.025306 37.4944336))"
pedestrian_16913,pedestrian_9621002326,pedestrian_9711448849,9.655,0.1931,"MultiLineString ((127.0255068 37.494012, 127.0255449 37.4939306))"
pedestrian_16914,pedestrian_9621002326,pedestrian_9711448875,8.992,0.17984,"MultiLineString ((127.0255068 37.494012, 127.0256026 37.4940396))"
pedestrian_16915,pedestrian_9621002329,pedestrian_9621002326,50.115,1.0023,"MultiLineString ((127.025306 37.4944336, 127.0255068 37.494012))"
pedestrian_16916,pedestrian_9621002329,pedestrian_8489898115,9.583,0.19166,"MultiLineString ((127.025306 37.4944336, 127.0254072 37.4944649))"
pedestrian_16917,pedestrian_9621002329,pedestrian_9621002330,12.547,0.25094,"MultiLineString ((127.025306 37.4944336, 127.0252617 37.4945266, 127.0252559 37.4945392))"
pedestrian_16918,pedestrian_9621002329,pedestrian_9601999100,112.305,2.2461,"MultiLineString ((127.025306 37.4944336, 127.025252 37.4944169, 127.0245373 37.4941955, 127.024489 37.4941891, 127.0244602 37.4941864, 127.0244381 37.4941912, 127.0244086 37.494204, 127.0243911 37.4942178, 127.0242875 37.4944315))"
pedestrian_16919,pedestrian_9621002330,pedestrian_9608501188,8.08,0.1616,"MultiLineString ((127.0252559 37.4945392, 127.0251689 37.4945165))"
pedestrian_16920,pedestrian_9621002330,pedestrian_9608501187,9.657,0.19314,"MultiLineString ((127.0252559 37.4945392, 127.0253599 37.4945663))"
pedestrian_16921,pedestrian_9621002330,pedestrian_9621002332,83.869,1.67738,"MultiLineString ((127.0252559 37.4945392, 127.0249645 37.4951679, 127.0249281 37.4952472))"
pedestrian_16922,pedestrian_9621002330,pedestrian_9621002329,12.547,0.25094,"MultiLineString ((127.0252559 37.4945392, 127.0252617 37.4945266, 127.025306 37.4944336))"
pedestrian_16923,pedestrian_9621002331,pedestrian_9621002332,7.787,0.15574,"MultiLineString ((127.0248979 37.495313, 127.0249281 37.4952472))"
pedestrian_16924,pedestrian_9621002331,pedestrian_9632500796,13.666,0.27332,"MultiLineString ((127.0248979 37.495313, 127.0248943 37.4953026, 127.0248798 37.4952832, 127.0248406 37.4952637, 127.0247791 37.4952434))"
pedestrian_16925,pedestrian_9621002331,pedestrian_9621002348,164.654,3.29308,"MultiLineString ((127.0248979 37.495313, 127.0248979 37.4953242, 127.0248912 37.4953425, 127.0248518 37.4954236, 127.0246119 37.4959167, 127.0242335 37.4966959))"
pedestrian_16926,pedestrian_9621002332,pedestrian_8489910522,83.745,1.6749,"MultiLineString ((127.0249281 37.4952472, 127.0240333 37.4949958))"
pedestrian_16927,pedestrian_9621002332,pedestrian_4184070815,9.249,0.18498,"MultiLineString ((127.0249281 37.4952472, 127.025013 37.495296))"
pedestrian_16928,pedestrian_9621002332,pedestrian_9621002331,7.787,0.15574,"MultiLineString ((127.0249281 37.4952472, 127.0248979 37.495313))"
pedestrian_16929,pedestrian_9621002332,pedestrian_9621002330,83.869,1.67738,"MultiLineString ((127.0249281 37.4952472, 127.0249645 37.4951679, 127.0252559 37.4945392))"
pedestrian_16930,pedestrian_9621002342,pedestrian_9852383848,136.322,2.72644,"MultiLineString ((127.0226652 37.4962963, 127.0237834 37.4966439, 127.0240821 37.4967367, 127.024104 37.4967434))"
pedestrian_16931,pedestrian_9621002348,pedestrian_9621002331,164.654,3.29308,"MultiLineString ((127.0242335 37.4966959, 127.0246119 37.4959167, 127.0248518 37.4954236, 127.0248912 37.4953425, 127.0248979 37.4953242, 127.0248979 37.495313))"
pedestrian_16932,pedestrian_9621002348,pedestrian_9852383848,15.163,0.30326,"MultiLineString ((127.0242335 37.4966959, 127.024216 37.4967336, 127.024183 37.4967506, 127.0241519 37.4967552, 127.0241277 37.4967506, 127.024104 37.4967434))"
pedestrian_16933,pedestrian_9621002348,pedestrian_9621002352,9.005,0.1801,"MultiLineString ((127.0242335 37.4966959, 127.0242604 37.496704, 127.0243289 37.4967247))"
pedestrian_16934,pedestrian_9621002351,pedestrian_9621002352,8.578,0.17156,"MultiLineString ((127.0244198 37.4967521, 127.0243943 37.4967444, 127.0243289 37.4967247))"
pedestrian_16935,pedestrian_9621002351,pedestrian_9711448898,12.248,0.24496,"MultiLineString ((127.0244198 37.4967521, 127.0244165 37.496772, 127.0244224 37.4967973, 127.0244347 37.4968169, 127.0244613 37.4968289, 127.0244814 37.4968376))"
pedestrian_16936,pedestrian_9621002351,pedestrian_9623456710,68.801,1.37602,"MultiLineString ((127.0244198 37.4967521, 127.0245298 37.4964811, 127.0246792 37.4961688))"
pedestrian_16937,pedestrian_9621002352,pedestrian_9621002351,8.578,0.17156,"MultiLineString ((127.0243289 37.4967247, 127.0243943 37.4967444, 127.0244198 37.4967521))"
pedestrian_16938,pedestrian_9621002352,pedestrian_9621002348,9.005,0.1801,"MultiLineString ((127.0243289 37.4967247, 127.0242604 37.496704, 127.0242335 37.4966959))"
pedestrian_16939,pedestrian_9621002352,pedestrian_10220955574,16.836,0.33672,"MultiLineString ((127.0243289 37.4967247, 127.0243112 37.4967623, 127.024262 37.4968665))"
pedestrian_16940,pedestrian_9621002352,pedestrian_2690624930,68.645,1.3729,"MultiLineString ((127.0243289 37.4967247, 127.0243528 37.4966743, 127.0246032 37.496147))"
pedestrian_16941,pedestrian_9621002382,pedestrian_9822008785,16.971,0.33942,"MultiLineString ((127.0238105 37.4937239, 127.0237443 37.4938672))"
pedestrian_16942,pedestrian_9621002382,pedestrian_5750809536,10.649,0.21298,"MultiLineString ((127.0238105 37.4937239, 127.0238337 37.4936739, 127.0238521 37.493634))"
pedestrian_16943,pedestrian_9621002382,pedestrian_9835273074,41.556,0.83112,"MultiLineString ((127.0238105 37.4937239, 127.0236957 37.4936965, 127.023615 37.4936711, 127.0235036 37.4936305, 127.0233799 37.4935756))"
pedestrian_16944,pedestrian_9621002387,pedestrian_9621002442,4.925,0.0985,"MultiLineString ((127.0235166 37.4943607, 127.0234644 37.494345))"
pedestrian_16945,pedestrian_9621002387,pedestrian_9601999081,19.348,0.38696,"MultiLineString ((127.0235166 37.4943607, 127.0235392 37.4943112, 127.0235913 37.4941971))"
pedestrian_16946,pedestrian_9621002387,pedestrian_3800522741,51.367,1.02734,"MultiLineString ((127.0235166 37.4943607, 127.0234092 37.4945957, 127.0233182 37.494795))"
pedestrian_16947,pedestrian_9621002442,pedestrian_9621002387,4.925,0.0985,"MultiLineString ((127.0234644 37.494345, 127.0235166 37.4943607))"
pedestrian_16948,pedestrian_9621002447,pedestrian_3800522740,3.589,0.07178,"MultiLineString ((127.0226935 37.4945694, 127.0226802 37.4945999))"
pedestrian_16949,pedestrian_9621002488,pedestrian_9711448916,79.625,1.5925,"MultiLineString ((127.0251247 37.4970219, 127.0254426 37.4963517))"
pedestrian_16950,pedestrian_9621002488,pedestrian_9621002490,7.483,0.14966,"MultiLineString ((127.0251247 37.4970219, 127.0252093 37.4970268))"
pedestrian_16951,pedestrian_9621002488,pedestrian_9711448898,60.342,1.20684,"MultiLineString ((127.0251247 37.4970219, 127.0247085 37.4969051, 127.0244814 37.4968376))"
pedestrian_16952,pedestrian_9621002490,pedestrian_2690624934,78.582,1.57164,"MultiLineString ((127.0252093 37.4970268, 127.0255187 37.4963641))"
pedestrian_16953,pedestrian_9621002490,pedestrian_10220955577,13.503,0.27006,"MultiLineString ((127.0252093 37.4970268, 127.0251523 37.4971395))"
pedestrian_16954,pedestrian_9621002490,pedestrian_9621002488,7.483,0.14966,"MultiLineString ((127.0252093 37.4970268, 127.0251247 37.4970219))"
pedestrian_16955,pedestrian_9621002490,pedestrian_9621002495,75.129,1.50258,"MultiLineString ((127.0252093 37.4970268, 127.0252668 37.4970301, 127.0259211 37.4972251, 127.0259977 37.4972697))"
pedestrian_16956,pedestrian_9621002495,pedestrian_10220955578,13.633,0.27266,"MultiLineString ((127.0259977 37.4972697, 127.0259418 37.497384))"
pedestrian_16957,pedestrian_9621002495,pedestrian_2690624936,82.567,1.65134,"MultiLineString ((127.0259977 37.4972697, 127.0262448 37.4967772, 127.0263396 37.4965785))"
pedestrian_16958,pedestrian_9621002495,pedestrian_9711448947,52.988,1.05976,"MultiLineString ((127.0259977 37.4972697, 127.0260648 37.4973089, 127.0261585 37.4973292, 127.0262341 37.4973326, 127.0263161 37.4973393, 127.0263746 37.4973503, 127.0264534 37.4973697, 127.0265644 37.4974046))"
pedestrian_16959,pedestrian_9621002495,pedestrian_9621002490,75.129,1.50258,"MultiLineString ((127.0259977 37.4972697, 127.0259211 37.4972251, 127.0252668 37.4970301, 127.0252093 37.4970268))"
pedestrian_16960,pedestrian_9621002503,pedestrian_10220955579,17.258,0.34516,"MultiLineString ((127.0269768 37.4975349, 127.0269087 37.4976804))"
pedestrian_16961,pedestrian_9621002503,pedestrian_9711448978,4.786,0.09572,"MultiLineString ((127.0269768 37.4975349, 127.0270209 37.4975496, 127.0270273 37.49755))"
pedestrian_16962,pedestrian_9621002503,pedestrian_9711448947,39.161,0.78322,"MultiLineString ((127.0269768 37.4975349, 127.0269398 37.4975226, 127.0265644 37.4974046))"
pedestrian_16963,pedestrian_9621002503,pedestrian_9711448979,163.826,3.27652,"MultiLineString ((127.0269768 37.4975349, 127.0271562 37.4971801, 127.0276682 37.4961675))"
pedestrian_16964,pedestrian_9621002508,pedestrian_9621002510,10.226,0.20452,"MultiLineString ((127.0045289 37.490615, 127.0044185 37.490587))"
pedestrian_16965,pedestrian_9621002509,pedestrian_9621002510,14.229,0.28458,"MultiLineString ((127.0042649 37.490548, 127.0044185 37.490587))"
pedestrian_16966,pedestrian_9621002510,pedestrian_436842082,24.991,0.49982,"MultiLineString ((127.0044185 37.490587, 127.0043705 37.4908085))"
pedestrian_16967,pedestrian_9621002510,pedestrian_9621002509,14.229,0.28458,"MultiLineString ((127.0044185 37.490587, 127.0042649 37.490548))"
pedestrian_16968,pedestrian_9621002510,pedestrian_9621002508,10.226,0.20452,"MultiLineString ((127.0044185 37.490587, 127.0045289 37.490615))"
pedestrian_16969,pedestrian_9621002510,pedestrian_5735985206,122.756,2.45512,"MultiLineString ((127.0044185 37.490587, 127.0045249 37.4900965, 127.0045814 37.4894919))"
pedestrian_16970,pedestrian_9621002511,pedestrian_4833838771,1.732,0.03464,"MultiLineString ((127.0166061 37.4950851, 127.0166246 37.4950903))"
pedestrian_16971,pedestrian_9621002511,pedestrian_4833838768,4.949,0.09898,"MultiLineString ((127.0166061 37.4950851, 127.0165532 37.4950703))"
pedestrian_16972,pedestrian_9621002511,pedestrian_9621002513,8.536,0.17072,"MultiLineString ((127.0166061 37.4950851, 127.016641 37.4950135))"
pedestrian_16973,pedestrian_9621002512,pedestrian_9621002513,7.005,0.1401,"MultiLineString ((127.0166695 37.4949547, 127.016641 37.4950135))"
pedestrian_16974,pedestrian_9621002513,pedestrian_3112865086,69.741,1.39482,"MultiLineString ((127.016641 37.4950135, 127.0173825 37.4952309))"
pedestrian_16975,pedestrian_9621002513,pedestrian_3112174494,7.694,0.15388,"MultiLineString ((127.016641 37.4950135, 127.0165592 37.4949895))"
pedestrian_16976,pedestrian_9621002513,pedestrian_9621002512,7.005,0.1401,"MultiLineString ((127.016641 37.4950135, 127.0166695 37.4949547))"
pedestrian_16977,pedestrian_9621002513,pedestrian_9621002511,8.536,0.17072,"MultiLineString ((127.016641 37.4950135, 127.0166061 37.4950851))"
pedestrian_16978,pedestrian_9621002515,pedestrian_4785645099,6.019,0.12038,"MultiLineString ((127.0130876 37.4795954, 127.0130898 37.4795413))"
pedestrian_16979,pedestrian_9621002515,pedestrian_11431820836,82.599,1.65198,"MultiLineString ((127.0130876 37.4795954, 127.0130781 37.4798341, 127.0128982 37.4801598, 127.0130658 37.4802256))"
pedestrian_16980,pedestrian_9621002515,pedestrian_4785538376,125.459,2.50918,"MultiLineString ((127.0130876 37.4795954, 127.0127741 37.4794905, 127.0124332 37.4795517, 127.0124798 37.4794702, 127.0125816 37.4791163, 127.0127295 37.4790642))"
pedestrian_16981,pedestrian_9621002517,pedestrian_9914441882,65.582,1.31164,"MultiLineString ((127.0076053 37.4915514, 127.0078763 37.4910022))"
pedestrian_16982,pedestrian_9621002517,pedestrian_8489090360,14.596,0.29192,"MultiLineString ((127.0076053 37.4915514, 127.0076381 37.4915321, 127.0077145 37.491454))"
pedestrian_16983,pedestrian_9621002517,pedestrian_7888195537,50.751,1.01502,"MultiLineString ((127.0076053 37.4915514, 127.0075603 37.4915779, 127.0074718 37.4916023, 127.0073752 37.4916204, 127.007276 37.4916226, 127.0071995 37.4916247, 127.0070492 37.4916303))"
pedestrian_16984,pedestrian_9621002517,pedestrian_7888195549,9.239,0.18478,"MultiLineString ((127.0076053 37.4915514, 127.0075921 37.4915781, 127.0075545 37.4916236))"
pedestrian_16985,pedestrian_9623430990,pedestrian_9623430991,8.464,0.16928,"MultiLineString ((127.0257894 37.4956137, 127.0258194 37.4955414))"
pedestrian_16986,pedestrian_9623430990,pedestrian_9623430996,6.596,0.13192,"MultiLineString ((127.0257894 37.4956137, 127.0258596 37.4956341))"
pedestrian_16987,pedestrian_9623430990,pedestrian_9711448910,112.009,2.24018,"MultiLineString ((127.0257894 37.4956137, 127.0257717 37.4955876, 127.0254836 37.4954964, 127.0254608 37.4954843, 127.0254456 37.4954703, 127.0254253 37.4954582, 127.0253932 37.4954455, 127.0251246 37.4953711, 127.0251001 37.4953724, 127.0250857 37.49538"
pedestrian_16988,pedestrian_9623430990,pedestrian_9711448913,30.813,0.61626,"MultiLineString ((127.0257894 37.4956137, 127.0257984 37.4956432, 127.0256874 37.4958737))"
pedestrian_16989,pedestrian_9623430991,pedestrian_2690624940,6.905,0.1381,"MultiLineString ((127.0258194 37.4955414, 127.0258925 37.4955636))"
pedestrian_16990,pedestrian_9623430991,pedestrian_9623430990,8.464,0.16928,"MultiLineString ((127.0258194 37.4955414, 127.0257894 37.4956137))"
pedestrian_16991,pedestrian_9623430991,pedestrian_4184070815,76.196,1.52392,"MultiLineString ((127.0258194 37.4955414, 127.0255821 37.4954692, 127.025013 37.495296))"
pedestrian_16992,pedestrian_9623430991,pedestrian_9623430995,15.908,0.31816,"MultiLineString ((127.0258194 37.4955414, 127.0258545 37.4954649, 127.0259283 37.4954842))"
pedestrian_16993,pedestrian_9623430994,pedestrian_2690624940,7.127,0.14254,"MultiLineString ((127.025968 37.4955864, 127.0258925 37.4955636))"
pedestrian_16994,pedestrian_9623430994,pedestrian_571447794,68.891,1.37782,"MultiLineString ((127.025968 37.4955864, 127.0266977 37.495807))"
pedestrian_16995,pedestrian_9623430994,pedestrian_9623430996,15.57,0.3114,"MultiLineString ((127.025968 37.4955864, 127.0259356 37.4956573, 127.0258596 37.4956341))"
pedestrian_16996,pedestrian_9623430994,pedestrian_9623430995,16.894,0.33788,"MultiLineString ((127.025968 37.4955864, 127.0260057 37.4955044, 127.0259283 37.4954842))"
pedestrian_16997,pedestrian_9623430995,pedestrian_8489910543,93.953,1.87906,"MultiLineString ((127.0259283 37.4954842, 127.0262869 37.4946886))"
pedestrian_16998,pedestrian_9623430995,pedestrian_2690624940,9.377,0.18754,"MultiLineString ((127.0259283 37.4954842, 127.0258925 37.4955636))"
pedestrian_16999,pedestrian_9623430995,pedestrian_9623430994,16.894,0.33788,"MultiLineString ((127.0259283 37.4954842, 127.0260057 37.4955044, 127.025968 37.4955864))"
pedestrian_17000,pedestrian_9623430995,pedestrian_9623430991,15.908,0.31816,"MultiLineString ((127.0259283 37.4954842, 127.0258545 37.4954649, 127.0258194 37.4955414))"
pedestrian_17001,pedestrian_9623430996,pedestrian_2690624940,8.359,0.16718,"MultiLineString ((127.0258596 37.4956341, 127.0258925 37.4955636))"
pedestrian_17002,pedestrian_9623430996,pedestrian_3825549702,45.062,0.90124,"MultiLineString ((127.0258596 37.4956341, 127.0256821 37.4960141))"
pedestrian_17003,pedestrian_9623430996,pedestrian_9623430990,6.596,0.13192,"MultiLineString ((127.0258596 37.4956341, 127.0257894 37.4956137))"
pedestrian_17004,pedestrian_9623430996,pedestrian_9623430994,15.57,0.3114,"MultiLineString ((127.0258596 37.4956341, 127.0259356 37.4956573, 127.025968 37.4955864))"
pedestrian_17005,pedestrian_9623456682,pedestrian_9607825811,73.657,1.47314,"MultiLineString ((127.0249934 37.4932714, 127.0247282 37.4931967, 127.0242618 37.4930578, 127.0242341 37.4930438, 127.024222 37.4930288))"
pedestrian_17006,pedestrian_9623456682,pedestrian_9711448802,69.16,1.3832,"MultiLineString ((127.0249934 37.4932714, 127.0257251 37.4934686, 127.0257362 37.4934678))"
pedestrian_17007,pedestrian_9623456682,pedestrian_9623456687,160.559,3.21118,"MultiLineString ((127.0249934 37.4932714, 127.0250081 37.4932496, 127.0250434 37.4931995, 127.0250491 37.4931706, 127.0250335 37.4931353, 127.0249993 37.4931032, 127.0249284 37.4930693, 127.0248245 37.4930324, 127.0247511 37.4930101, 127.0246997 37.49300"
pedestrian_17008,pedestrian_9623456684,pedestrian_9608955174,64.377,1.28754,"MultiLineString ((127.0244856 37.4924334, 127.0242366 37.4929776))"
pedestrian_17009,pedestrian_9623456684,pedestrian_9608955181,46.315,0.9263,"MultiLineString ((127.0244856 37.4924334, 127.024541 37.4923124, 127.0246207 37.4921547, 127.0246595 37.492068, 127.0246723 37.4920442))"
pedestrian_17010,pedestrian_9623456684,pedestrian_9623456687,9.098,0.18196,"MultiLineString ((127.0244856 37.4924334, 127.0245236 37.4924443, 127.024552 37.4924525, 127.0245663 37.4924549, 127.024584 37.4924569))"
pedestrian_17011,pedestrian_9623456687,pedestrian_9623456682,160.559,3.21118,"MultiLineString ((127.024584 37.4924569, 127.0245824 37.4924668, 127.0246031 37.4925241, 127.0246789 37.4926735, 127.0244821 37.4927569, 127.0244479 37.4927821, 127.0244173 37.4928277, 127.0244051 37.4928646, 127.0243879 37.4928927, 127.0243586 37.492918"
pedestrian_17012,pedestrian_9623456687,pedestrian_9625914962,179.285,3.5857,"MultiLineString ((127.024584 37.4924569, 127.0245909 37.4924164, 127.0246276 37.4923262, 127.0246618 37.4922757, 127.024701 37.4922495, 127.0247572 37.492234, 127.0248159 37.4922282, 127.0248868 37.492233, 127.0250902 37.492293, 127.0251812 37.4923245, 1"
pedestrian_17013,pedestrian_9623456687,pedestrian_9623456684,9.098,0.18196,"MultiLineString ((127.024584 37.4924569, 127.0245663 37.4924549, 127.024552 37.4924525, 127.0245236 37.4924443, 127.0244856 37.4924334))"
pedestrian_17014,pedestrian_9623456710,pedestrian_2690624930,7.13,0.1426,"MultiLineString ((127.0246792 37.4961688, 127.0246032 37.496147))"
pedestrian_17015,pedestrian_9623456710,pedestrian_9711448916,70.523,1.41046,"MultiLineString ((127.0246792 37.4961688, 127.0251534 37.4963047, 127.0254426 37.4963517))"
pedestrian_17016,pedestrian_9623456710,pedestrian_9621002351,68.801,1.37602,"MultiLineString ((127.0246792 37.4961688, 127.0245298 37.4964811, 127.0244198 37.4967521))"
pedestrian_17017,pedestrian_9623456710,pedestrian_9711448910,52.314,1.04628,"MultiLineString ((127.0246792 37.4961688, 127.0246895 37.4961473, 127.0247385 37.49604, 127.0247571 37.4960099, 127.0247807 37.4959884, 127.0248027 37.4959603, 127.0248373 37.4958999, 127.0249135 37.495739))"
pedestrian_17018,pedestrian_9624439686,pedestrian_9624439688,54.624,1.09248,"MultiLineString ((127.029827 37.4707596, 127.0299446 37.4706718, 127.0302541 37.4709392))"
pedestrian_17019,pedestrian_9624439686,pedestrian_9624439690,40.748,0.81496,"MultiLineString ((127.029827 37.4707596, 127.0298475 37.4708191, 127.0299499 37.4709206, 127.0301229 37.4710287))"
pedestrian_17020,pedestrian_9624439686,pedestrian_9624439701,274.121,5.48242,"MultiLineString ((127.029827 37.4707596, 127.029675 37.4707055, 127.0295385 37.4706627, 127.0293828 37.4706435, 127.0292156 37.4706422, 127.0290514 37.4706803, 127.0289416 37.4707144, 127.0288427 37.4707602, 127.0287382 37.470831, 127.0286463 37.4709149,"
pedestrian_17021,pedestrian_9624439688,pedestrian_9624440224,15.479,0.30958,"MultiLineString ((127.0302541 37.4709392, 127.0303823 37.4708442))"
pedestrian_17022,pedestrian_9624439688,pedestrian_9624439690,15.268,0.30536,"MultiLineString ((127.0302541 37.4709392, 127.0301229 37.4710287))"
pedestrian_17023,pedestrian_9624439688,pedestrian_9624439686,54.624,1.09248,"MultiLineString ((127.0302541 37.4709392, 127.0299446 37.4706718, 127.029827 37.4707596))"
pedestrian_17024,pedestrian_9624439689,pedestrian_9624440289,72.516,1.45032,"MultiLineString ((127.0304961 37.4707679, 127.0309963 37.4712853))"
pedestrian_17025,pedestrian_9624439689,pedestrian_9624440224,13.147,0.26294,"MultiLineString ((127.0304961 37.4707679, 127.0303823 37.4708442))"
pedestrian_17026,pedestrian_9624439689,pedestrian_436876724,317.626,6.35252,"MultiLineString ((127.0304961 37.4707679, 127.03027 37.47053, 127.0300743 37.4703403, 127.02982 37.4699, 127.02921 37.46917, 127.028554 37.4683718))"
pedestrian_17027,pedestrian_9624439690,pedestrian_9624439688,15.268,0.30536,"MultiLineString ((127.0301229 37.4710287, 127.0302541 37.4709392))"
pedestrian_17028,pedestrian_9624439690,pedestrian_9624439692,60.218,1.20436,"MultiLineString ((127.0301229 37.4710287, 127.0302383 37.4711364, 127.0302945 37.4713192, 127.0303063 37.471531))"
pedestrian_17029,pedestrian_9624439690,pedestrian_9624439686,40.748,0.81496,"MultiLineString ((127.0301229 37.4710287, 127.0299499 37.4709206, 127.0298475 37.4708191, 127.029827 37.4707596))"
pedestrian_17030,pedestrian_9624439692,pedestrian_9624439698,106.385,2.1277,"MultiLineString ((127.0303063 37.471531, 127.0302944 37.4715906, 127.0302087 37.4716966, 127.0300845 37.4718215, 127.0299418 37.4719449, 127.029728 37.4720444, 127.0294328 37.4721231))"
pedestrian_17031,pedestrian_9624439692,pedestrian_9624439698,149.67,2.9934,"MultiLineString ((127.0303063 37.471531, 127.0304415 37.4716159, 127.0304166 37.4716799, 127.0297774 37.4723024, 127.0296998 37.4723024, 127.0294328 37.4721231))"
pedestrian_17032,pedestrian_9624439692,pedestrian_9624439690,60.218,1.20436,"MultiLineString ((127.0303063 37.471531, 127.0302945 37.4713192, 127.0302383 37.4711364, 127.0301229 37.4710287))"
pedestrian_17033,pedestrian_9624439698,pedestrian_9624439701,54.382,1.08764,"MultiLineString ((127.0294328 37.4721231, 127.0292553 37.4721206, 127.0290493 37.4720752, 127.0288413 37.4720073))"
pedestrian_17034,pedestrian_9624439698,pedestrian_9624439692,106.385,2.1277,"MultiLineString ((127.0294328 37.4721231, 127.029728 37.4720444, 127.0299418 37.4719449, 127.0300845 37.4718215, 127.0302087 37.4716966, 127.0302944 37.4715906, 127.0303063 37.471531))"
pedestrian_17035,pedestrian_9624439698,pedestrian_9624439692,149.67,2.9934,"MultiLineString ((127.0294328 37.4721231, 127.0296998 37.4723024, 127.0297774 37.4723024, 127.0304166 37.4716799, 127.0304415 37.4716159, 127.0303063 37.471531))"
pedestrian_17036,pedestrian_9624439701,pedestrian_9624439703,40.651,0.81302,"MultiLineString ((127.0288413 37.4720073, 127.0285497 37.4722903))"
pedestrian_17037,pedestrian_9624439701,pedestrian_9624439686,274.121,5.48242,"MultiLineString ((127.0288413 37.4720073, 127.0290585 37.4717726, 127.0284825 37.4714266, 127.028449 37.4713567, 127.0284545 37.4712897, 127.0284545 37.4712467, 127.0284902 37.4711529, 127.0285315 37.4710652, 127.0285793 37.4709806, 127.0286463 37.470914"
pedestrian_17038,pedestrian_9624439701,pedestrian_9624439698,54.382,1.08764,"MultiLineString ((127.0288413 37.4720073, 127.0290493 37.4720752, 127.0292553 37.4721206, 127.0294328 37.4721231))"
pedestrian_17039,pedestrian_9624439703,pedestrian_9624439701,40.651,0.81302,"MultiLineString ((127.0285497 37.4722903, 127.0288413 37.4720073))"
pedestrian_17040,pedestrian_9624440224,pedestrian_9624439689,13.147,0.26294,"MultiLineString ((127.0303823 37.4708442, 127.0304961 37.4707679))"
pedestrian_17041,pedestrian_9624440224,pedestrian_9624439688,15.479,0.30958,"MultiLineString ((127.0303823 37.4708442, 127.0302541 37.4709392))"
pedestrian_17042,pedestrian_9624440224,pedestrian_9624440225,72.358,1.44716,"MultiLineString ((127.0303823 37.4708442, 127.0309108 37.4713417))"
pedestrian_17043,pedestrian_9624440225,pedestrian_9624440224,72.358,1.44716,"MultiLineString ((127.0309108 37.4713417, 127.0303823 37.4708442))"
pedestrian_17044,pedestrian_9624440225,pedestrian_9624440289,9.811,0.19622,"MultiLineString ((127.0309108 37.4713417, 127.0309963 37.4712853))"
pedestrian_17045,pedestrian_9624440225,pedestrian_9624440228,18.298,0.36596,"MultiLineString ((127.0309108 37.4713417, 127.0309335 37.47139, 127.0309415 37.4714519, 127.0309469 37.4715025))"
pedestrian_17046,pedestrian_9624440228,pedestrian_9624440288,7.32,0.1464,"MultiLineString ((127.0309469 37.4715025, 127.0310066 37.4715482))"
pedestrian_17047,pedestrian_9624440228,pedestrian_9624440233,205.325,4.1065,"MultiLineString ((127.0309469 37.4715025, 127.030603 37.4718774, 127.0303432 37.4720034, 127.0300567 37.4723112, 127.0299776 37.4725113, 127.0295654 37.4729519))"
pedestrian_17048,pedestrian_9624440228,pedestrian_9624440225,18.298,0.36596,"MultiLineString ((127.0309469 37.4715025, 127.0309415 37.4714519, 127.0309335 37.47139, 127.0309108 37.4713417))"
pedestrian_17049,pedestrian_9624440233,pedestrian_11866584705,10.571,0.21142,"MultiLineString ((127.0295654 37.4729519, 127.0295806 37.4730462))"
pedestrian_17050,pedestrian_9624440233,pedestrian_9624440228,205.325,4.1065,"MultiLineString ((127.0295654 37.4729519, 127.0299776 37.4725113, 127.0300567 37.4723112, 127.0303432 37.4720034, 127.030603 37.4718774, 127.0309469 37.4715025))"
pedestrian_17051,pedestrian_9624440233,pedestrian_9624440235,13.109,0.26218,"MultiLineString ((127.0295654 37.4729519, 127.0295066 37.472971, 127.0294239 37.4729554))"
pedestrian_17052,pedestrian_9624440235,pedestrian_9624440241,5.421,0.10842,"MultiLineString ((127.0294239 37.4729554, 127.0293848 37.472993))"
pedestrian_17053,pedestrian_9624440235,pedestrian_9624440239,146.907,2.93814,"MultiLineString ((127.0294239 37.4729554, 127.0281514 37.4721841, 127.028111 37.472223))"
pedestrian_17054,pedestrian_9624440235,pedestrian_9624440233,13.109,0.26218,"MultiLineString ((127.0294239 37.4729554, 127.0295066 37.472971, 127.0295654 37.4729519))"
pedestrian_17055,pedestrian_9624440238,pedestrian_9624440241,10.05,0.201,"MultiLineString ((127.0293123 37.4730627, 127.0293848 37.472993))"
pedestrian_17056,pedestrian_9624440238,pedestrian_9624440240,47.085,0.9417,"MultiLineString ((127.0293123 37.4730627, 127.0288874 37.4728066))"
