area_use,area_supply,space,rooms,restrooms,entrance,management_fee_year,management_fee_summer,management_fee_winter,floor_plan_url,households,area_supply_pyeong,uuid,apartment_uuid
136.44,173.76,173㎡,4,2,계단식,247950.0,246045.0,286408.0,https://land.naver.com/info/groundPlanGallery.nhn?rletNo=101344&ptpId=8,40,52,apartmenttype_1163,apartment_1165010853
149.6,198.45,198A㎡,5,3,계단식,271865.0,269777.0,314033.0,https://land.naver.com/info/groundPlanGallery.nhn?rletNo=101344&ptpId=11,2,60,apartmenttype_1164,apartment_1165010853
150.83,200.86,200B㎡,4,2,계단식,274101.0,271995.0,316615.0,https://land.naver.com/info/groundPlanGallery.nhn?rletNo=101344&ptpId=12,2,60,apartmenttype_1165,apartment_1165010853
151.55,201.25,201C㎡,4,2,계단식,275409.0,273293.0,318127.0,https://land.naver.com/info/groundPlanGallery.nhn?rletNo=101344&ptpId=9,2,60,apartmenttype_1166,apartment_1165010853
157.13,200.83,200D㎡,4,2,계단식,285550.0,283356.0,329840.0,https://land.naver.com/info/groundPlanGallery.nhn?rletNo=101344&ptpId=13,1,60,apartmenttype_1167,apartment_1165010853
176.35,224.42,224㎡,4,3,계단식,320478.0,318016.0,370185.0,https://land.naver.com/info/groundPlanGallery.nhn?rletNo=101344&ptpId=10,1,68,apartmenttype_1168,apartment_1165010853
84.82,105.8,105A㎡,3,2,계단식,287448.0,260397.0,355714.0,https://land.naver.com/info/groundPlanGallery.nhn?rletNo=491&ptpId=1,355,32,apartmenttype_1169,apartment_1165010854
84.87,105.86,105D1㎡,3,2,계단식,287618.0,260550.0,355923.0,https://land.naver.com/info/groundPlanGallery.nhn?rletNo=491&ptpId=7,72,32,apartmenttype_1170,apartment_1165010854
84.17,112.07,112B㎡,3,2,계단식,290248.0,295207.0,325072.0,https://land.naver.com/info/groundPlanGallery.nhn?rletNo=111665&ptpId=2,61,33,apartmenttype_1171,apartment_1165010855
84.8,111.13,111A㎡,3,2,계단식,292420.0,297417.0,327505.0,https://land.naver.com/info/groundPlanGallery.nhn?rletNo=111665&ptpId=5,173,33,apartmenttype_1172,apartment_1165010855
84.96,111.42,111C㎡,3,2,계단식,292972.0,297978.0,328123.0,https://land.naver.com/info/groundPlanGallery.nhn?rletNo=111665&ptpId=1,112,33,apartmenttype_1173,apartment_1165010855
111.01,145.17,145C㎡,4,2,계단식,382801.0,389343.0,428730.0,https://land.naver.com/info/groundPlanGallery.nhn?rletNo=111665&ptpId=3,56,43,apartmenttype_1174,apartment_1165010855
111.89,144.67,144A㎡,4,2,계단식,385836.0,392429.0,432129.0,https://land.naver.com/info/groundPlanGallery.nhn?rletNo=111665&ptpId=7,31,43,apartmenttype_1175,apartment_1165010855
111.95,144.83,144B㎡,4,2,계단식,386043.0,392640.0,432361.0,https://land.naver.com/info/groundPlanGallery.nhn?rletNo=111665&ptpId=6,17,43,apartmenttype_1176,apartment_1165010855
134.27,171.74,171㎡,4,2,계단식,463010.0,470922.0,518563.0,https://land.naver.com/info/groundPlanGallery.nhn?rletNo=111665&ptpId=4,52,52,apartmenttype_1177,apartment_1165010855
14.1,22.65,22A㎡,1,1,계단식,,,,https://land.naver.com/info/groundPlanGallery.nhn?rletNo=125532&ptpId=1,96,6,apartmenttype_1178,apartment_1165010856
15.64,25.01,25E㎡,1,1,계단식,,,,https://land.naver.com/info/groundPlanGallery.nhn?rletNo=125532&ptpId=5,6,7,apartmenttype_1179,apartment_1165010856
17.9,28.49,28B㎡,1,1,계단식,,,,https://land.naver.com/info/groundPlanGallery.nhn?rletNo=125532&ptpId=2,7,8,apartmenttype_1180,apartment_1165010856
18.25,29.72,29C㎡,1,1,계단식,,,,https://land.naver.com/info/groundPlanGallery.nhn?rletNo=125532&ptpId=3,13,9,apartmenttype_1181,apartment_1165010856
19.59,31.09,31F㎡,1,1,계단식,,,,https://land.naver.com/info/groundPlanGallery.nhn?rletNo=125532&ptpId=6,6,9,apartmenttype_1182,apartment_1165010856
21.12,33.63,33G㎡,1,1,계단식,,,,https://land.naver.com/info/groundPlanGallery.nhn?rletNo=125532&ptpId=7,13,10,apartmenttype_1183,apartment_1165010856
21.22,33.97,33D㎡,1,1,계단식,,,,https://land.naver.com/info/groundPlanGallery.nhn?rletNo=125532&ptpId=4,13,10,apartmenttype_1184,apartment_1165010856
59.97,84.03,84A㎡,3,2,계단식,,,,https://land.naver.com/info/groundPlanGallery.nhn?rletNo=124311&ptpId=1,78,25,apartmenttype_1185,apartment_1165010857
74.9,98.41,98B㎡,3,2,계단식,,,,https://land.naver.com/info/groundPlanGallery.nhn?rletNo=124311&ptpId=3,32,29,apartmenttype_1186,apartment_1165010857
74.93,97.72,97A㎡,3,2,계단식,,,,https://land.naver.com/info/groundPlanGallery.nhn?rletNo=124311&ptpId=2,48,29,apartmenttype_1187,apartment_1165010857
83.12,108.94,108A㎡,3,2,계단식,,,,https://land.naver.com/info/groundPlanGallery.nhn?rletNo=124311&ptpId=4,24,33,apartmenttype_1188,apartment_1165010857
84.93,111.66,111B㎡,3,2,계단식,,,,https://land.naver.com/info/groundPlanGallery.nhn?rletNo=124311&ptpId=6,145,33,apartmenttype_1189,apartment_1165010857
84.94,111.11,111A㎡,3,2,계단식,,,,https://land.naver.com/info/groundPlanGallery.nhn?rletNo=124311&ptpId=5,368,33,apartmenttype_1190,apartment_1165010857
84.97,112.68,112C㎡,3,2,계단식,,,,https://land.naver.com/info/groundPlanGallery.nhn?rletNo=124311&ptpId=7,27,34,apartmenttype_1191,apartment_1165010857
114.7,144.03,144B㎡,4,2,계단식,,,,https://land.naver.com/info/groundPlanGallery.nhn?rletNo=124311&ptpId=9,83,43,apartmenttype_1192,apartment_1165010857
114.94,142.45,142A㎡,4,2,계단식,,,,https://land.naver.com/info/groundPlanGallery.nhn?rletNo=124311&ptpId=8,203,43,apartmenttype_1193,apartment_1165010857
135.02,168.12,168B㎡,4,2,계단식,,,,https://land.naver.com/info/groundPlanGallery.nhn?rletNo=124311&ptpId=11,27,50,apartmenttype_1194,apartment_1165010857
135.83,167.93,167A㎡,4,2,계단식,,,,https://land.naver.com/info/groundPlanGallery.nhn?rletNo=124311&ptpId=10,34,50,apartmenttype_1195,apartment_1165010857
178.68,219.59,219A㎡,5,3,계단식,,,,https://land.naver.com/info/groundPlanGallery.nhn?rletNo=124311&ptpId=12,22,66,apartmenttype_1196,apartment_1165010857
205.02,260.38,260㎡,4,4,계단식,,,,https://land.naver.com/info/groundPlanGallery.nhn?rletNo=124311&ptpId=13,1,78,apartmenttype_1197,apartment_1165010857
238.73,299.89,299㎡,6,5,계단식,,,,https://land.naver.com/info/groundPlanGallery.nhn?rletNo=124311&ptpId=14,1,90,apartmenttype_1198,apartment_1165010857
80.5,107.07,107D㎡,3,2,계단식,,,,https://land.naver.com/info/groundPlanGallery.nhn?rletNo=118791&ptpId=5,32,32,apartmenttype_1199,apartment_1165010858
80.51,105.25,105A㎡,3,2,계단식,,,,https://land.naver.com/info/groundPlanGallery.nhn?rletNo=118791&ptpId=3,128,31,apartmenttype_1200,apartment_1165010858
80.53,104.92,104A-1㎡,3,2,계단식,,,,https://land.naver.com/info/groundPlanGallery.nhn?rletNo=118791&ptpId=1,95,31,apartmenttype_1201,apartment_1165010858
80.59,106.72,106B㎡,3,2,계단식,,,,https://land.naver.com/info/groundPlanGallery.nhn?rletNo=118791&ptpId=4,32,32,apartmenttype_1202,apartment_1165010858
26.35,32.13,32E㎡,1,1,계단식,,,,https://land.naver.com/info/groundPlanGallery.nhn?rletNo=137216&ptpId=1,15,9,apartmenttype_1203,apartment_1165010859
26.45,32.25,32C㎡,1,1,계단식,,,,https://land.naver.com/info/groundPlanGallery.nhn?rletNo=137216&ptpId=3,15,9,apartmenttype_1204,apartment_1165010859
27.7,33.77,33G㎡,1,1,계단식,,,,https://land.naver.com/info/groundPlanGallery.nhn?rletNo=137216&ptpId=4,15,10,apartmenttype_1205,apartment_1165010859
28.58,34.85,34B㎡,1,1,계단식,,,,https://land.naver.com/info/groundPlanGallery.nhn?rletNo=137216&ptpId=5,15,10,apartmenttype_1206,apartment_1165010859
28.65,34.93,34D㎡,1,1,계단식,,,,https://land.naver.com/info/groundPlanGallery.nhn?rletNo=137216&ptpId=6,15,10,apartmenttype_1207,apartment_1165010859
28.75,35.06,35A㎡,1,1,계단식,,,,https://land.naver.com/info/groundPlanGallery.nhn?rletNo=137216&ptpId=7,15,10,apartmenttype_1208,apartment_1165010859
59.98,83.85,83A㎡,3,2,계단식,,,,https://land.naver.com/info/groundPlanGallery.nhn?rletNo=126726&ptpId=13,167,25,apartmenttype_1209,apartment_1165010860
59.99,85.04,85D㎡,3,2,계단식,,,,https://land.naver.com/info/groundPlanGallery.nhn?rletNo=126726&ptpId=19,34,25,apartmenttype_1210,apartment_1165010860
74.91,101.27,101A㎡,3,2,계단식,,,,https://land.naver.com/info/groundPlanGallery.nhn?rletNo=126726&ptpId=3,34,30,apartmenttype_1211,apartment_1165010860
74.98,102.21,102B㎡,4,2,계단식,,,,https://land.naver.com/info/groundPlanGallery.nhn?rletNo=126726&ptpId=4,68,30,apartmenttype_1212,apartment_1165010860
84.51,112.78,112A㎡,3,2,계단식,,,,https://land.naver.com/info/groundPlanGallery.nhn?rletNo=126726&ptpId=9,331,34,apartmenttype_1213,apartment_1165010860
84.84,113.93,113B㎡,3,2,계단식,,,,https://land.naver.com/info/groundPlanGallery.nhn?rletNo=126726&ptpId=5,39,34,apartmenttype_1214,apartment_1165010860
84.87,115.05,115C㎡,3,2,계단식,,,,https://land.naver.com/info/groundPlanGallery.nhn?rletNo=126726&ptpId=10,30,34,apartmenttype_1215,apartment_1165010860
90.72,123.6,123B㎡,3,2,계단식,,,,https://land.naver.com/info/groundPlanGallery.nhn?rletNo=126726&ptpId=14,30,37,apartmenttype_1216,apartment_1165010860
90.97,122.36,122A㎡,3,2,계단식,,,,https://land.naver.com/info/groundPlanGallery.nhn?rletNo=126726&ptpId=15,9,37,apartmenttype_1217,apartment_1165010860
100.31,127.98,127A㎡,4,2,계단식,,,,https://land.naver.com/info/groundPlanGallery.nhn?rletNo=126726&ptpId=6,222,38,apartmenttype_1218,apartment_1165010860
100.41,128.21,128B㎡,4,2,계단식,,,,https://land.naver.com/info/groundPlanGallery.nhn?rletNo=126726&ptpId=7,32,38,apartmenttype_1219,apartment_1165010860
115.71,150.31,150B㎡,3,3,계단식,,,,https://land.naver.com/info/groundPlanGallery.nhn?rletNo=126726&ptpId=17,4,45,apartmenttype_1220,apartment_1165010860
115.99,150.27,150A㎡,3,3,계단식,,,,https://land.naver.com/info/groundPlanGallery.nhn?rletNo=126726&ptpId=11,4,45,apartmenttype_1221,apartment_1165010860
119.41,148.8,148㎡,4,2,계단식,,,,https://land.naver.com/info/groundPlanGallery.nhn?rletNo=126726&ptpId=8,186,45,apartmenttype_1222,apartment_1165010860
148.5,192.97,192㎡,4,2,계단식,,,,https://land.naver.com/info/groundPlanGallery.nhn?rletNo=126726&ptpId=18,3,58,apartmenttype_1223,apartment_1165010860
59.69,80.87,80B1㎡,3,2,계단식,138614.0,142938.0,146025.0,https://land.naver.com/info/groundPlanGallery.nhn?rletNo=107901&ptpId=3,33,24,apartmenttype_1224,apartment_1165010901
59.94,80.7,80A㎡,3,2,계단식,139194.0,143537.0,146636.0,https://land.naver.com/info/groundPlanGallery.nhn?rletNo=107901&ptpId=1,50,24,apartmenttype_1225,apartment_1165010901
84.3,113.35,113B1㎡,3,2,계단식,195764.0,201871.0,206230.0,https://land.naver.com/info/groundPlanGallery.nhn?rletNo=107901&ptpId=9,92,34,apartmenttype_1226,apartment_1165010901
84.41,112.56,112B㎡,3,2,계단식,196019.0,202135.0,206500.0,https://land.naver.com/info/groundPlanGallery.nhn?rletNo=107901&ptpId=8,31,34,apartmenttype_1227,apartment_1165010901
84.6,112.17,112A㎡,3,2,계단식,196461.0,202589.0,206964.0,https://land.naver.com/info/groundPlanGallery.nhn?rletNo=107901&ptpId=5,17,33,apartmenttype_1228,apartment_1165010901
84.61,113.81,113H㎡,3,2,계단식,196484.0,202613.0,206989.0,https://land.naver.com/info/groundPlanGallery.nhn?rletNo=107901&ptpId=12,23,34,apartmenttype_1229,apartment_1165010901
84.81,112.5,112C㎡,3,2,계단식,196948.0,203092.0,207478.0,https://land.naver.com/info/groundPlanGallery.nhn?rletNo=107901&ptpId=6,153,34,apartmenttype_1230,apartment_1165010901
84.93,113.56,113F㎡,3,2,계단식,197227.0,203380.0,207772.0,https://land.naver.com/info/groundPlanGallery.nhn?rletNo=107901&ptpId=11,9,34,apartmenttype_1231,apartment_1165010901
101.31,135.12,135A㎡,4,2,계단식,235265.0,242605.0,247843.0,https://land.naver.com/info/groundPlanGallery.nhn?rletNo=107901&ptpId=16,37,40,apartmenttype_1232,apartment_1165010901
101.34,134.92,134B㎡,4,2,계단식,235335.0,242676.0,247917.0,https://land.naver.com/info/groundPlanGallery.nhn?rletNo=107901&ptpId=14,121,40,apartmenttype_1233,apartment_1165010901
101.78,135.18,135F㎡,4,2,계단식,236356.0,243730.0,248993.0,https://land.naver.com/info/groundPlanGallery.nhn?rletNo=107901&ptpId=18,32,40,apartmenttype_1234,apartment_1165010901
101.85,136.14,136C㎡,4,2,계단식,236519.0,243898.0,249164.0,https://land.naver.com/info/groundPlanGallery.nhn?rletNo=107901&ptpId=19,14,41,apartmenttype_1235,apartment_1165010901
101.95,135.15,135E㎡,4,2,계단식,236751.0,244137.0,249409.0,https://land.naver.com/info/groundPlanGallery.nhn?rletNo=107901&ptpId=17,20,40,apartmenttype_1236,apartment_1165010901
114.62,152.56,152A㎡,4,2,계단식,266174.0,274478.0,280405.0,https://land.naver.com/info/groundPlanGallery.nhn?rletNo=107901&ptpId=20,33,46,apartmenttype_1237,apartment_1165010901
114.68,153.1,153D㎡,4,2,계단식,266313.0,274622.0,280552.0,https://land.naver.com/info/groundPlanGallery.nhn?rletNo=107901&ptpId=23,123,46,apartmenttype_1238,apartment_1165010901
114.71,152.71,152B㎡,4,2,계단식,266383.0,274694.0,280625.0,https://land.naver.com/info/groundPlanGallery.nhn?rletNo=107901&ptpId=21,165,46,apartmenttype_1239,apartment_1165010901
59.09,87.56,87B1㎡,3,2,계단식,151055.0,157595.0,154312.0,https://land.naver.com/info/groundPlanGallery.nhn?rletNo=108832&ptpId=1,18,26,apartmenttype_1240,apartment_1165010902
59.21,88.27,88B4㎡,3,2,계단식,151362.0,157914.0,154625.0,https://land.naver.com/info/groundPlanGallery.nhn?rletNo=108832&ptpId=3,38,26,apartmenttype_1241,apartment_1165010902
84.41,123.95,123B㎡,3,2,계단식,215782.0,225123.0,220434.0,https://land.naver.com/info/groundPlanGallery.nhn?rletNo=108832&ptpId=5,11,37,apartmenttype_1242,apartment_1165010902
84.48,124.35,124B1㎡,3,2,계단식,215961.0,225310.0,220617.0,https://land.naver.com/info/groundPlanGallery.nhn?rletNo=108832&ptpId=11,40,37,apartmenttype_1243,apartment_1165010902
84.87,124.05,124C㎡,3,2,계단식,216958.0,226350.0,221635.0,https://land.naver.com/info/groundPlanGallery.nhn?rletNo=108832&ptpId=7,33,37,apartmenttype_1244,apartment_1165010902
59.93,82.02,82C㎡,3,2,계단식,153117.0,162206.0,152277.0,https://land.naver.com/info/groundPlanGallery.nhn?rletNo=107902&ptpId=1,17,24,apartmenttype_1245,apartment_1165011101
59.96,82.11,82A㎡,3,2,계단식,153194.0,162287.0,152353.0,https://land.naver.com/info/groundPlanGallery.nhn?rletNo=107902&ptpId=2,84,24,apartmenttype_1246,apartment_1165011101
84.34,114.49,114B㎡,3,2,계단식,215483.0,228274.0,214300.0,https://land.naver.com/info/groundPlanGallery.nhn?rletNo=107902&ptpId=4,37,34,apartmenttype_1247,apartment_1165011101
84.39,113.95,113A1㎡,3,2,계단식,215610.0,228409.0,214427.0,https://land.naver.com/info/groundPlanGallery.nhn?rletNo=107902&ptpId=3,64,34,apartmenttype_1248,apartment_1165011101
84.61,115.38,115G㎡,3,2,계단식,216173.0,229005.0,214987.0,https://land.naver.com/info/groundPlanGallery.nhn?rletNo=107902&ptpId=7,19,34,apartmenttype_1249,apartment_1165011101
114.39,155.43,155A㎡,4,2,계단식,292259.0,309607.0,290655.0,https://land.naver.com/info/groundPlanGallery.nhn?rletNo=107902&ptpId=5,32,47,apartmenttype_1250,apartment_1165011101
114.81,155.43,155B㎡,4,2,계단식,293332.0,310743.0,291722.0,https://land.naver.com/info/groundPlanGallery.nhn?rletNo=107902&ptpId=6,55,47,apartmenttype_1251,apartment_1165011101
59.93,80.4,80C㎡,3,2,계단식,131017.0,135014.0,137028.0,https://land.naver.com/info/groundPlanGallery.nhn?rletNo=107903&ptpId=1,54,24,apartmenttype_1252,apartment_1165011102
84.39,111.67,111A1㎡,3,2,계단식,184490.0,190119.0,192955.0,https://land.naver.com/info/groundPlanGallery.nhn?rletNo=107903&ptpId=3,38,33,apartmenttype_1253,apartment_1165011102
84.4,112.56,112B3㎡,3,2,계단식,184512.0,190141.0,192977.0,https://land.naver.com/info/groundPlanGallery.nhn?rletNo=107903&ptpId=2,28,34,apartmenttype_1254,apartment_1165011102
84.41,112.52,112B1㎡,3,2,계단식,184534.0,190164.0,193000.0,https://land.naver.com/info/groundPlanGallery.nhn?rletNo=107903&ptpId=4,75,34,apartmenttype_1255,apartment_1165011102
84.51,112.76,112H㎡,3,2,계단식,184752.0,190389.0,193229.0,https://land.naver.com/info/groundPlanGallery.nhn?rletNo=107903&ptpId=10,30,34,apartmenttype_1256,apartment_1165011102
84.61,113.09,113G㎡,3,2,계단식,184971.0,190615.0,193458.0,https://land.naver.com/info/groundPlanGallery.nhn?rletNo=107903&ptpId=12,5,34,apartmenttype_1257,apartment_1165011102
84.81,112.23,112C㎡,3,2,계단식,185408.0,191065.0,193915.0,https://land.naver.com/info/groundPlanGallery.nhn?rletNo=107903&ptpId=9,39,34,apartmenttype_1258,apartment_1165011102
84.84,112.81,112I㎡,3,2,계단식,185474.0,191133.0,193983.0,https://land.naver.com/info/groundPlanGallery.nhn?rletNo=107903&ptpId=11,14,34,apartmenttype_1259,apartment_1165011102
101.35,134.93,134B㎡,4,2,계단식,221568.0,228327.0,231733.0,https://land.naver.com/info/groundPlanGallery.nhn?rletNo=107903&ptpId=5,42,40,apartmenttype_1260,apartment_1165011102
101.47,135.39,135A㎡,4,2,계단식,221830.0,228598.0,232007.0,https://land.naver.com/info/groundPlanGallery.nhn?rletNo=107903&ptpId=6,14,41,apartmenttype_1261,apartment_1165011102
101.99,135.33,135D㎡,4,2,계단식,222967.0,229770.0,233197.0,https://land.naver.com/info/groundPlanGallery.nhn?rletNo=107903&ptpId=13,20,41,apartmenttype_1262,apartment_1165011102
114.81,152.32,152B㎡,4,2,계단식,250993.0,258651.0,262509.0,https://land.naver.com/info/groundPlanGallery.nhn?rletNo=107903&ptpId=7,9,46,apartmenttype_1263,apartment_1165011102
114.92,154.33,154C㎡,4,2,계단식,251234.0,258899.0,262760.0,https://land.naver.com/info/groundPlanGallery.nhn?rletNo=107903&ptpId=8,5,46,apartmenttype_1264,apartment_1165011102
59.81,87.72,87B㎡,3,2,계단식,166093.0,174478.0,166060.0,https://land.naver.com/info/groundPlanGallery.nhn?rletNo=107069&ptpId=3,18,26,apartmenttype_1265,apartment_1165011103
59.92,87.89,87B1㎡,3,2,계단식,166399.0,174798.0,166366.0,https://land.naver.com/info/groundPlanGallery.nhn?rletNo=107069&ptpId=5,6,26,apartmenttype_1266,apartment_1165011103
59.94,87.67,87A㎡,3,2,계단식,166454.0,174857.0,166421.0,https://land.naver.com/info/groundPlanGallery.nhn?rletNo=107069&ptpId=1,4,26,apartmenttype_1267,apartment_1165011103
74.9,108.78,108A㎡,3,2,계단식,207998.0,218498.0,207957.0,https://land.naver.com/info/groundPlanGallery.nhn?rletNo=107069&ptpId=6,18,32,apartmenttype_1268,apartment_1165011103
84.33,123.05,123B1㎡,3,2,계단식,234186.0,246007.0,234140.0,https://land.naver.com/info/groundPlanGallery.nhn?rletNo=107069&ptpId=9,8,37,apartmenttype_1269,apartment_1165011103
84.6,122.62,122A㎡,3,2,계단식,234935.0,246795.0,234889.0,https://land.naver.com/info/groundPlanGallery.nhn?rletNo=107069&ptpId=8,5,37,apartmenttype_1270,apartment_1165011103
84.79,123.42,123H㎡,3,2,계단식,235463.0,247349.0,235417.0,https://land.naver.com/info/groundPlanGallery.nhn?rletNo=107069&ptpId=10,8,37,apartmenttype_1271,apartment_1165011103
59.93,86.52,86C㎡,3,2,계단식,154744.0,163700.0,158094.0,https://land.naver.com/info/groundPlanGallery.nhn?rletNo=108834&ptpId=3,45,26,apartmenttype_1272,apartment_1165011104
59.98,86.35,86A㎡,3,2,계단식,154873.0,163837.0,158226.0,https://land.naver.com/info/groundPlanGallery.nhn?rletNo=108834&ptpId=1,38,26,apartmenttype_1273,apartment_1165011104
84.33,121.38,121B1㎡,3,2,계단식,217747.0,230349.0,222461.0,https://land.naver.com/info/groundPlanGallery.nhn?rletNo=108834&ptpId=5,28,36,apartmenttype_1274,apartment_1165011104
84.79,121.75,121H㎡,3,2,계단식,218935.0,231606.0,223674.0,https://land.naver.com/info/groundPlanGallery.nhn?rletNo=108834&ptpId=7,25,36,apartmenttype_1275,apartment_1165011104
84.95,114.32,114A㎡,3,2,계단식,261424.0,274133.0,266026.0,https://land.naver.com/info/groundPlanGallery.nhn?rletNo=107070&ptpId=1,100,34,apartmenttype_1276,apartment_1165011105
84.99,114.49,114B㎡,3,2,계단식,261547.0,274262.0,266151.0,https://land.naver.com/info/groundPlanGallery.nhn?rletNo=107070&ptpId=2,27,34,apartmenttype_1277,apartment_1165011105
101.9,135.93,135㎡,3,2,계단식,313586.0,328830.0,319106.0,https://land.naver.com/info/groundPlanGallery.nhn?rletNo=107070&ptpId=3,66,41,apartmenttype_1278,apartment_1165011105
114.9,153.03,153㎡,4,2,계단식,353592.0,370781.0,359816.0,https://land.naver.com/info/groundPlanGallery.nhn?rletNo=107070&ptpId=4,63,46,apartmenttype_1279,apartment_1165011105
